feature_id	sources_IK2D	sources_number_IK2D	sources_npc_pathway	sources_npc_superclass	sources_npc_class	canopus_formulaRank	canopus_molecularFormula	canopus_adduct	canopus_precursorFormula	canopus_npc_pathway	canopus_NPC#pathway Probability	canopus_npc_superclass	canopus_NPC#superclass Probability	canopus_npc_class	canopus_NPC#class Probability	canopus_ClassyFire#superclass	canopus_ClassyFire#superclass probability	canopus_ClassyFire#class	canopus_ClassyFire#class Probability	canopus_ClassyFire#subclass	canopus_ClassyFire#subclass Probability	canopus_ClassyFire#level 5	canopus_ClassyFire#level 5 Probability	canopus_ClassyFire#most specific class	canopus_ClassyFire#most specific class Probability	canopus_ClassyFire#all classifications	canopus_ionMass	canopus_retentionTimeInSeconds	canopus_retentionTimeInMinutes	canopus_formulaId	canopus_alignedFeatureId	canopus_compoundId	canopus_overallFeatureQuality	gnps_SpectrumID	gnps_SpectrumFile	gnps_LibraryName	gnps_MQScore	gnps_TIC_Query	gnps_RT_Query	gnps_MZErrorPPM	gnps_SharedPeaks	gnps_MassDiff	gnps_SpecMZ	gnps_SpecCharge	gnps_FileScanUniqueID	gnps_NumberHits	gnps_Compound_Name	gnps_Ion_Source	gnps_Instrument	gnps_Compound_Source	gnps_PI	gnps_Data_Collector	gnps_Adduct	gnps_Precursor_MZ	gnps_ExactMass	gnps_Charge	gnps_CAS_Number	gnps_Pubmed_ID	gnps_SMILES	gnps_INCHI	gnps_INCHI_AUX	gnps_Library_Class	gnps_IonMode	gnps_Organism	gnps_LibMZ	gnps_UpdateWorkflowName	gnps_LibraryQualityString	gnps_tags	gnps_molecular_formula	gnps_InChIKey	gnps_IK2D	gnps_superclass	gnps_class	gnps_subclass	gnps_npc_superclass	gnps_npc_class	gnps_npc_pathway	gnps_library_usi	isdb_component_id	isdb_structure_taxonomy_npclassifier_01pathway_consensus	isdb_freq_structure_taxonomy_npclassifier_01pathway	isdb_structure_taxonomy_npclassifier_02superclass_consensus	isdb_freq_structure_taxonomy_npclassifier_02superclass	isdb_structure_taxonomy_npclassifier_03class_consensus	isdb_freq_structure_taxonomy_npclassifier_03class	isdb_rank_spec	isdb_msms_score	isdb_libname	isdb_structure_wikidata	isdb_structure_inchikey	isdb_structure_inchi	isdb_SMILES	isdb_structure_molecular_formula	isdb_adduct	isdb_structure_exact_mass	isdb_structure_nameTraditional	isdb_IK2D	isdb_npc_pathway	isdb_npc_superclass	isdb_npc_class	isdb_organism_wikidata	isdb_organism_name	isdb_organism_taxonomy_ottid	isdb_organism_taxonomy_01domain	isdb_organism_taxonomy_02kingdom	isdb_organism_taxonomy_03phylum	isdb_organism_taxonomy_04class	isdb_organism_taxonomy_05order	isdb_organism_taxonomy_06family	isdb_organism_taxonomy_07tribe	isdb_organism_taxonomy_08genus	isdb_organism_taxonomy_09species	isdb_organism_taxonomy_10varietas	isdb_matched_domain	isdb_matched_kingdom	isdb_matched_phylum	isdb_matched_class	isdb_matched_order	isdb_matched_family	isdb_matched_tribe	isdb_matched_genus	isdb_matched_species	isdb_score_taxo	isdb_score_max_consistency	isdb_final_score	isdb_rank_final	sirius_structurePerIdRank	sirius_formulaRank	sirius_ConfidenceScoreExact	sirius_ConfidenceScoreApproximate	sirius_CSI:FingerIDScore	sirius_ZodiacScore	sirius_SiriusScoreNormalized	sirius_SiriusScore	sirius_molecularFormula	sirius_adduct	sirius_precursorFormula	sirius_IK2D	sirius_InChI	sirius_name	sirius_SMILES	sirius_xlogp	sirius_pubchemids	sirius_links	sirius_dbflags	sirius_ionMass	sirius_retentionTimeInSeconds	sirius_retentionTimeInMinutes	sirius_formulaId	sirius_alignedFeatureId	sirius_compoundId	sirius_overallFeatureQuality	gnps_mn_parent mass	gnps_mn_RTMean	gnps_mn_ATTRIBUTE_treatment:GNPSGROUP:nan	gnps_mn_ATTRIBUTE_treatment:GNPSGROUP:mock	gnps_mn_ATTRIBUTE_treatment:GNPSGROUP:untreated	gnps_mn_ATTRIBUTE_treatment:GNPSGROUP:PET	gnps_mn_ATTRIBUTE_phase:GNPSGROUP:inf_1	gnps_mn_ATTRIBUTE_phase:GNPSGROUP:inf_2	gnps_mn_ATTRIBUTE_sample_name:GNPSGROUP:blank_inf_1	gnps_mn_ATTRIBUTE_sample_name:GNPSGROUP:blank_inf_2	gnps_mn_ATTRIBUTE_sample_name:GNPSGROUP:mock_inf_1	gnps_mn_ATTRIBUTE_sample_name:GNPSGROUP:mock_inf_2	gnps_mn_ATTRIBUTE_sample_name:GNPSGROUP:untreated_inf_1	gnps_mn_ATTRIBUTE_sample_name:GNPSGROUP:untreated_inf_2	gnps_mn_ATTRIBUTE_sample_name:GNPSGROUP:PET_inf_1	gnps_mn_ATTRIBUTE_sample_name:GNPSGROUP:PET_inf_2	gnps_mn_component	gnps_mn_#Scan#	gnps_mn_Compound_Name
250	sirius	1.0	canopus	canopus	canopus	2.0	C35H58N6O7	[M - H2O - H]-	C35H55N6O6-	Amino acids and Peptides	0.913	Oligopeptides	0.771	Cyclic peptides	0.297	Organic acids and derivatives	0.988	Carboxylic acids and derivatives	0.936	Amino acids, peptides, and analogues	0.899	Amino acids and derivatives	0.877	Alpha amino acid amides	0.704	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Alpha amino acid amides; Benzenoids; Fatty Acyls; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	655.422	224.0	3.73	8.492506931188082e+17	8.492505783123163e+17	8.492505783123163e+17																																																																																															1.0	2.0	0.132	0.132	-279.85	0.255	0.486	32.345	C35H58N6O7	[M - H2O - H]-	C35H55N6O6-	UDNYENJTSAIONB	InChI=1S/C35H58N6O7/c1-19(2)14-27(37-23(9)42)32(45)39-29(16-21(5)6)34(47)41-30(17-22(7)8)35(48)40-28(15-20(3)4)33(46)38-26(31(36)44)18-24-10-12-25(43)13-11-24/h10-13,19-22,26-30,43H,14-18H2,1-9H3,(H2,36,44)(H,37,42)(H,38,46)(H,39,45)(H,40,48)(H,41,47)	N-Acetyl-leu-leu-leu-leu-tyr-amide	CC(C)CC(C(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)NC(CC1=CC=C(C=C1)O)C(=O)N)NC(=O)C	3.642	102417733;443107	CHEBI:(177611 7189);KEGG:(C11295);PUBCHEM:(102417733 443107)	290.0	655.422	224.0	3.73	8.492506931188082e+17	8.492505783123163e+17	8.492505783123163e+17		655.4220492298773	3.7294712	0	789547.1	763492.95	0	1400153.566666667	0.0	1094380.6	0.0	1579094.2	0.0	1526985.9	0.0	0	0	-1		
251	sirius	1.0	canopus	canopus	canopus	1.0	C40H59N5O8	[M - H2O - H]-	C40H56N5O7-	Amino acids and Peptides	0.856	Oligopeptides	0.976	Cyclic peptides	0.1	Organic acids and derivatives	0.999	Carboxylic acids and derivatives	0.996	Amino acids, peptides, and analogues	0.971	Amino acids and derivatives	0.963	Alpha amino acid amides	0.846	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Phenethylamines; Amphetamines and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Alpha amino acid amides; Benzenoids; Fatty Acyls; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	718.418	224.0	3.73	8.492506831447525e+17	8.49250578350065e+17	8.49250578350065e+17																																																																																															1.0	1.0	0.087	0.087	-536.741	0.999	0.294	21.566	C40H59N5O8	[M - H2O - H]-	C40H56N5O7-	JCEYQTRYVFDGAQ	InChI=1S/C40H59N5O8/c1-10-30(35(46)42-31(21-24(2)3)36(47)44-34(27(8)9)39(50)52-22-28-17-13-11-14-18-28)41-37(48)32(25(4)5)43-38(49)33(26(6)7)45-40(51)53-23-29-19-15-12-16-20-29/h11-20,24-27,30-34H,10,21-23H2,1-9H3,(H,41,48)(H,42,46)(H,43,49)(H,44,47)(H,45,51)	Cbz-Val-Val-Abu-D-Leu-Val-OBn	CCC(C(=O)NC(CC(C)C)C(=O)NC(C(C)C)C(=O)OCC1=CC=CC=C1)NC(=O)C(C(C)C)NC(=O)C(C(C)C)NC(=O)OCC2=CC=CC=C2	7.0	10676470	PUBCHEM:(10676470)	2.0	718.418	224.0	3.73	8.492506831447525e+17	8.49250578350065e+17	8.49250578350065e+17		718.4179670083142	3.7294712	0	230968.4	176130.28	0	364611.6533333333	0.0	279637.6	0.0	461936.8	0.0	352260.56	0.0	0	0	-1		
252	sirius	1.0	canopus	canopus	canopus	9.0	C33H62N6O8S	[M - H]-	C33H61N6O8S-	Amino acids and Peptides	0.212	Oligopeptides	0.157	Cyclic peptides	0.156	Organic acids and derivatives	1.0	Carboxylic acids and derivatives	0.992	Amino acids, peptides, and analogues	0.985	Amino acids and derivatives	0.984	Carbamate esters	0.773	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Phenethylamines; Amphetamines and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organosulfonic acids and derivatives; Organonitrogen compounds; Carbamic acids and derivatives; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Sulfonyls; Carbamate esters; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Alpha amino acid amides; Benzenoids; Amines; Aminosulfonyl compounds; Fatty Acyls; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organic sulfonic acids and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	701.428	224.0	3.73	8.492506951069084e+17	8.492505783878138e+17	8.492505783878138e+17																																																																																															1.0	9.0	-inf	-inf	-452.97	0.012	0.016	1.916	C33H62N6O8S	[M - H]-	C33H61N6O8S-	SLABXFKSMHQAPJ	InChI=1S/C33H62N6O8S/c1-12-14-26(41)37(9)25(19-48-16-13-15-40)31(45)39(11)24(18-33(7,8)47)30(44)36-27(21(4)5)32(46)38(10)23(17-20(2)3)29(43)35-22(6)28(34)42/h20-25,27,40,47H,12-19H2,1-11H3,(H2,34,42)(H,35,43)(H,36,44)	(2S)-N-[(2S)-1-[[(2S)-1-[[(2S)-1-amino-1-oxopropan-2-yl]amino]-4-methyl-1-oxopentan-2-yl]-methylamino]-3-methyl-1-oxobutan-2-yl]-2-[[(2S)-2-[butanoyl(methyl)amino]-3-(3-hydroxypropylsulfanyl)propanoyl]-methylamino]-4-hydroxy-4-methylpentanamide	CCCC(=O)N(C)C(CSCCCO)C(=O)N(C)C(CC(C)(C)O)C(=O)NC(C(C)C)C(=O)N(C)C(CC(C)C)C(=O)NC(C)C(=O)N	1.4	118889713	PUBCHEM:(118889713)	2.0	701.428	224.0	3.73	8.492506951069084e+17	8.492505783878138e+17	8.492505783878138e+17		701.4277102414494	3.7297175	0	257076.03	247314.33	0	444151.9466666666	0.0	323675.12	0.0	514152.06	0.0	494628.66	0.0	0	0	-1		
253	sirius	1.0	canopus	canopus	canopus	1.0	C40H59ClN4O5	[M - H2O - H]-	C40H56ClN4O4-	Amino acids and Peptides	0.912	Oligopeptides	0.892	Linear peptides	0.035	Organic acids and derivatives	1.0	Carboxylic acids and derivatives	0.999	Amino acids, peptides, and analogues	0.998	Peptides	0.614	Peptides	0.614	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Halobenzenes; Alpha amino acids and derivatives; Alcohols and polyols; Phenethylamines; Amphetamines and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Carboxylic acid amides; Aryl chlorides; Carboxylic acid derivatives; N-acyl amines; Chlorobenzenes; N-acyl-alpha amino acids and derivatives; Organochlorides; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Trialkylamines; Benzene and substituted derivatives; Alpha amino acid amides; Benzenoids; Amines; Tertiary amines; Aryl halides; Aralkylamines; Fatty Acyls; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Phenylalanine and derivatives; Leucine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	691.399	224.0	3.73	8.492506850573554e+17	8.492505784255625e+17	8.492505784255625e+17																																																																																															1.0	1.0	-inf	-inf	-521.428	1.0	0.454	21.086	C40H59ClN4O5	[M - H2O - H]-	C40H56ClN4O4-	ZUAXBOAFMJMBCG	InChI=1S/C40H59ClN4O5/c1-4-7-8-9-13-19-36(46)35(29-38(42)48)44-40(50)32(18-14-15-26-45(24-5-2)25-6-3)28-37(47)34(27-30-20-22-33(41)23-21-30)43-39(49)31-16-11-10-12-17-31/h10-12,16-17,20-23,32,34-35H,4-9,13-15,18-19,24-29H2,1-3H3,(H2,42,48)(H,43,49)(H,44,50)	N-[(2S,5R)-5-[[(3S)-1-amino-1,4-dioxoundecan-3-yl]carbamoyl]-1-(4-chlorophenyl)-9-(dipropylamino)-3-oxononan-2-yl]benzamide	CCCCCCCC(=O)C(CC(=O)N)NC(=O)C(CCCCN(CCC)CCC)CC(=O)C(CC1=CC=C(C=C1)Cl)NC(=O)C2=CC=CC=C2	7.3	164048960	PUBCHEM:(164048960)	2.0	691.399	224.0	3.73	8.492506850573554e+17	8.492505784255625e+17	8.492505784255625e+17		691.3988547574984	3.7294712	0	177421.2	129419.78	0	290374.01333333337	0.0	257440.08	0.0	354842.4	0.0	258839.56	0.0	0	0	-1		
254																																																																																																																																																									333.22859819532925	3.977354	0	0.0	0.0	0	130538.08333333331	0.0	391614.25	0.0	0.0	0.0	0.0	0.0	0	0	-1		
255																																																																																																																																																									379.23422108474153	3.977354	0	0.0	0.0	0	283598.2	0.0	850794.6	0.0	0.0	0.0	0.0	0.0	0	0	-1		
256																																																																																																																																																									396.2180557252384	4.1049886	0	419427.2	343649.5	0	430848.15	329179.4733333333	393854.03	360075.44	514067.8	324786.6	384622.62	302676.38	0	0	-1		
257																																																																																																																																																									412.1922361321949	4.4205613	0	755713.4400000001	524951.45	0	1176180.066666667	93436.26	1247519.2	0.0	1231118.1	280308.78	1049902.9	0.0	0	0	11		
258																																																																																																																																																									384.19179613164994	4.4228334	0	264510.47	430779.95	0	600163.6533333333	0.0	409910.12	0.0	529020.94	0.0	861559.9	0.0	0	0	-1		
259	sirius	1.0	canopus	canopus	canopus	2.0	C46H70N6O10	[M - H]-	C46H69N6O10-	Polyketides	0.847	Oligopeptides	0.979	Depsipeptides	0.738	Organic acids and derivatives	1.0	Peptidomimetics	0.611	Depsipeptides	0.751	Cyclic depsipeptides	0.8	Cyclic depsipeptides	0.8	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Macrolactams; Lactams; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Alpha amino acid esters; Carboxylic acid amides; Carboxylic acid derivatives; Carboxylic acid esters; Secondary carboxylic acid amides; Peptidomimetics; Carbonyl compounds; Macrolide lactams; Depsipeptides; Cyclic depsipeptides; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	865.504	306.0	5.094	8.49250708335744e+17	8.492505786730264e+17	8.492505786730264e+17																																																																																															1.0	2.0	0.025	0.025	-536.484	0.012	0.261	11.894	C46H70N6O10	[M - H]-	C46H69N6O10-	SIGBAPZLVBJION	InChI=1S/C46H70N6O10/c1-28(2)32(26-29(3)38(56)48-31(41(59)61-44(7,8)9)27-33(53)47-24-25-52-34(54)22-23-35(52)55)50(15)40(58)36(43(4,5)6)49-39(57)37(51(16)42(60)62-45(10,11)12)46(13,14)30-20-18-17-19-21-30/h17-23,26,28,31-32,36-37H,24-25,27H2,1-16H3,(H,47,53)(H,48,56)(H,49,57)	tert-butyl (2S)-2-[[(E,4S)-4-[[(2S)-3,3-dimethyl-2-[[(2S)-3-methyl-2-[methyl-[(2-methylpropan-2-yl)oxycarbonyl]amino]-3-phenylbutanoyl]amino]butanoyl]-methylamino]-2,5-dimethylhex-2-enoyl]amino]-4-[2-(2,5-dioxopyrrol-1-yl)ethylamino]-4-oxobutanoate	CC(C)C(C=C(C)C(=O)NC(CC(=O)NCCN1C(=O)C=CC1=O)C(=O)OC(C)(C)C)N(C)C(=O)C(C(C)(C)C)NC(=O)C(C(C)(C)C2=CC=CC=C2)N(C)C(=O)OC(C)(C)C	5.4	154614597;137489812	PUBCHEM:(154614597 137489812)	2.0	865.504	306.0	5.094	8.49250708335744e+17	8.492505786730264e+17	8.492505786730264e+17		865.5037955845047	5.094141	0	0.0	119604.655	0	79736.43666666666	0.0	0.0	0.0	0.0	0.0	239209.31	0.0	0	0	-1		
260																																																																																																																																																									815.5542252077671	5.4449024	0	0.0	181179.36	0	120786.24	0.0	0.0	0.0	0.0	0.0	362358.72	0.0	0	0	-1		
261	sirius	1.0	canopus	canopus	canopus	1.0	C42H78N4O8	[M - H2O - H]-	C42H75N4O7-	Fatty acids	0.998	Spingolipids	1.0	Phosphosphingolipids	0.507	Lipids and lipid-like molecules	0.984	Sphingolipids	0.978					Sphingolipids	0.978	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Sphingolipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	747.567	327.0	5.446	8.492506819032384e+17	8.492505787401354e+17	8.492505787401354e+17																																																																																															1.0	1.0	0.153	0.153	-475.012	0.533	0.302	13.472	C42H78N4O8	[M - H2O - H]-	C42H75N4O7-	ALGNEGFQLXYMAV	InChI=1S/C42H78N4O8/c1-35(47)43-31-41(53-39(5)51)33-45(37(3)49)29-27-25-23-21-19-17-15-13-11-9-7-8-10-12-14-16-18-20-22-24-26-28-30-46(38(4)50)34-42(54-40(6)52)32-44-36(2)48/h41-42H,7-34H2,1-6H3,(H,43,47)(H,44,48)	1-[N-(24-{N-[2-(acetyloxy)-3-acetamidopropyl]acetamido}tetracosyl)acetamido]-3-acetamidopropan-2-yl acetate	CC(=O)NCC(CN(CCCCCCCCCCCCCCCCCCCCCCCCN(CC(CNC(=O)C)OC(=O)C)C(=O)C)C(=O)C)OC(=O)C	8.9	162916697;10700348	COCONUT:(CNP0185998);SUPERNATURAL:(SN0008624);PUBCHEM:(162916697 10700348);LOTUS:(Q104914113)	271581186.0	747.567	327.0	5.446	8.492506819032384e+17	8.492505787401354e+17	8.492505787401354e+17		747.5668751108718	5.44635	0	0.0	3456092.69	0	2196871.5	107190.29333333332	0.0	0.0	0.0	0.0	6590614.5	321570.88	0	0	5		
262																																																																																																																																																									749.5823009660355	5.7002892	0	0.0	757890.55	0	505260.3666666667	0.0	0.0	0.0	0.0	0.0	1515781.1	0.0	0	0	5		
263	sirius	1.0	canopus	canopus	canopus	1.0	C47H75N3O9	[M - H]-	C47H74N3O9-	Polyketides	0.899	Macrolides	0.989	Ansa macrolides	0.647	Organic acids and derivatives	1.0	Carboxylic acids and derivatives	0.998	Amino acids, peptides, and analogues	0.739	Amino acids and derivatives	0.732	Amino acids and derivatives	0.732	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Lactones; Macrolactams; Alcohols and polyols; Macrolides and analogues; Lactams; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Organic carbonic acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Carboxylic acid esters; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	824.546	360.0	5.995	8.492506935088785e+17	8.492505788156329e+17	8.492505788156329e+17																																																																																															1.0	1.0	0.012	0.012	-567.608	1.0	0.5	29.917	C47H75N3O9	[M - H]-	C47H74N3O9-	MSOVXPUNJCEPGX	InChI=1S/C47H75N3O9/c1-6-7-8-9-11-30-25-59-42(27(30)3)43(56)45(5,57)36-17-18-47(58)39-38-29(21-44(36,47)4)14-13-28(31-15-16-37(48)50-33(31)12-10-19-51)22-46(38)23-35(54)34(53)20-32(46)41(55)40(39)49-24-26(2)52/h13-16,26-30,32,34-38,42-43,49-54,56-58H,6-12,17-25,48H2,1-5H3		CCCCCCC1COC(C1C)C(C(C)(C2CCC3(C2(CC4C=CC(CC56C4C3=C(C(=O)C5CC(C(C6)O)O)NCC(C)O)C7=C(NC(C=C7)N)CCCO)C)O)O)O	3.3	163149227;163149228	COCONUT:(CNP0457346);SUPERNATURAL:(SN0234259);PUBCHEM:(163149227 163149228)	3145730.0	824.546	360.0	5.995	8.492506935088785e+17	8.492505788156329e+17	8.492505788156329e+17		824.5461596562998	5.99516	0	0.0	250724.015	0	167149.34333333335	0.0	0.0	0.0	0.0	0.0	501448.03	0.0	0	0	-1		
264																																																																																																																																																									585.4352384399119	6.0985317	0	224872.36	209198.89	0	391999.76	0.0	307856.78	0.0	449744.72	0.0	418397.78	0.0	0	0	-1		
265	sirius	1.0	canopus	canopus	canopus	2.0	C32H43F3N4O6	[M - H]-	C32H42F3N4O6-	Alkaloids	0.205	Oligopeptides	0.005	Menthane monoterpenoids	0.006	Organic acids and derivatives	0.996	Carboxylic acids and derivatives	0.971	Amino acids, peptides, and analogues	0.647	Amino acids and derivatives	0.643	Amino acids and derivatives	0.643	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Halobenzenes; Alkyl aryl ethers; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Azoles; Carboxylic acid amides; Alkyl fluorides; Aryl fluorides; Carboxylic acid derivatives; Fluorobenzenes; Monocarboxylic acids and derivatives; Organofluorides; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Aryl halides; Alkyl halides; Aralkylamines; Fatty Acyls; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Trifluoromethylbenzenes; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Phenoxy compounds; Chemical entities	635.309	367.0	6.114	8.492507050893526e+17	8.49250578886936e+17	8.49250578886936e+17																																																																																															1.0	2.0	0.021	0.021	-673.301	0.376	0.447	9.725	C32H43F3N4O6	[M - H]-	C32H42F3N4O6-	MAHZWSVOOHLGKI	InChI=1S/C32H43F3N4O6/c1-21-18-39(22(2)20-40)31(43)26-17-25(37-30(42)24-11-14-36-15-12-24)8-9-27(26)45-23(3)7-5-6-16-44-28(21)19-38(4)29(41)10-13-32(33,34)35/h8-9,11-12,14-15,17,21-23,28,40H,5-7,10,13,16,18-20H2,1-4H3,(H,37,42)	N-[(3S,9S,10R)-12-[(2S)-1-hydroxypropan-2-yl]-3,10-dimethyl-9-[[methyl(4,4,4-trifluorobutanoyl)amino]methyl]-13-oxo-2,8-dioxa-12-azabicyclo[12.4.0]octadeca-1(14),15,17-trien-16-yl]pyridine-4-carboxamide	CC1CCCCOC(C(CN(C(=O)C2=C(O1)C=CC(=C2)NC(=O)C3=CC=NC=C3)C(C)CO)C)CN(C)C(=O)CCC(F)(F)F	3.8	44483959;44488204;44488216;44489339;44490242;44490258;44490386;44490443;44490924;44491507;44492123	CHEBI:(94908);PUBCHEM:(44483959 44488204 44488216 44489339 44490242 44490258 44490386 44490443 44490924 44491507 44492123);PUBMED	98.0	635.309	367.0	6.114	8.492507050893526e+17	8.49250578886936e+17	8.49250578886936e+17		635.3089920120588	6.11435	0	0.0	267206.97	0	178137.97999999998	0.0	0.0	0.0	0.0	0.0	534413.94	0.0	0	0	-1		
266																																																																																																																																																									744.5641030185672	6.1249247	0	0.0	133320.0	0	88880.0	0.0	0.0	0.0	0.0	0.0	266640.0	0.0	0	0	-1		
267	sirius	1.0	canopus	canopus	canopus	1.0	C49H78N4O8	[M + Cl]-	C49H78ClN4O8-	Polyketides	0.855	Oligopeptides	0.813	Depsipeptides	0.674	Organic acids and derivatives	1.0	Peptidomimetics	0.632	Depsipeptides	0.834	Cyclic depsipeptides	0.938	Cyclic depsipeptides	0.938	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Lactones; Alpha amino acids and derivatives; Macrolactams; Macrolides and analogues; Lactams; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Alpha amino acid esters; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Peptidomimetics; Carbonyl compounds; Macrolide lactams; Depsipeptides; Cyclic depsipeptides; Benzenoids; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	885.551	368.0	6.139	8.49250752468213e+17	8.492505789540449e+17	8.492505789540449e+17																																																																																															1.0	1.0	0.506	0.506	-387.537	0.872	0.977	25.479	C49H78N4O8	[M + Cl]-	C49H78ClN4O8-	KYFGXSDFJYECJW	InChI=1S/C49H78N4O8/c1-8-10-11-16-22-34(9-2)30-35(33(3)21-18-19-28-48(4,5)51-40(54)24-25-41(51)55)23-17-14-12-13-15-20-29-50-44(58)36-31-38-39(32-37(36)45(50)59)47(61)53(46(38)60)49(6,7)52-42(56)26-27-43(52)57/h24-27,33-40,44,54,58H,8-23,28-32H2,1-7H3	2-[2-(2,5-dioxopyrrol-1-yl)propan-2-yl]-6-[11-ethyl-9-[(2R)-7-(2-hydroxy-5-oxo-2H-pyrrol-1-yl)-7-methyloctan-2-yl]heptadecyl]-5-hydroxy-4,4a,5,7a,8,8a-hexahydro-3aH-pyrrolo[3,4-f]isoindole-1,3,7-trione	CCCCCCC(CC)CC(CCCCCCCCN1C(C2CC3C(CC2C1=O)C(=O)N(C3=O)C(C)(C)N4C(=O)C=CC4=O)O)C(C)CCCCC(C)(C)N5C(C=CC5=O)O	9.7	165019501	PUBCHEM:(165019501)	2.0	885.551	368.0	6.139	8.49250752468213e+17	8.492505789540449e+17	8.492505789540449e+17		885.5512005035589	6.1390176	0	0.0	469629.27	0	88162.36666666665	224923.81333333327	0.0	0.0	0.0	0.0	264487.1	674771.44	0	0	-1		
