"feature_id_full","feature_id","feature_mz","feature_rt","sirius_molecularformula"
"2969_904.51_9.5",2969,904.51031041838,9.470343,"C49H75N3O10"
"297_277.22_1.2",297,277.216836661151,1.2175988,"C18H28O2"
"2970_1325.9_9.5",2970,1325.90140548622,9.526286,NA
"2971_595.6_9.5",2971,595.596839573287,9.458614,NA
"2972_1040.08_9.5",2972,1040.08344477552,9.476617,NA
"2973_592.61_9.5",2973,592.614313600643,9.476274,NA
"2974_1038.07_9.5",2974,1038.06760912141,9.4775715,NA
"2975_1039.07_9.5",2975,1039.07127608237,9.476064,NA
"2976_1068.11_9.5",2976,1068.11492977445,9.480686,NA
"2977_537.57_9.5",2977,537.569700942878,9.48453,"C35H74N2O2"
"2978_535.56_9.5",2978,535.563313315473,9.484269,NA
"2979_534.56_9.5",2979,534.561869200142,9.483436,"C36H68O"
"298_339.3_1.2",298,339.300628803493,1.2232201,"C20H35NO2"
"2980_986.04_9.5",2980,986.036370688981,9.451706,NA
"2981_556.54_9.5",2981,556.542816553333,9.483592,"C33H69N3O3"
"2982_1321.99_9.5",2982,1321.98568478236,9.522454,NA
"2984_1197.01_9.5",2984,1197.00777428675,9.498137,NA
"2985_1198.01_9.5",2985,1198.01063933557,9.497343,NA
"2986_536.57_9.5",2986,536.566393843755,9.486891,NA
"2987_796.61_9.5",2987,796.611492447723,9.509524,NA
"2988_1168.98_9.5",2988,1168.97617100374,9.528254,NA
"2989_686.44_9.5",2989,686.438665518108,9.516645,NA
"299_371.33_1.2",299,371.326858317274,1.2318554,"C21H39NO3"
"2990_1325.9_9.5",2990,1325.90138100951,9.528404,"C86H122N2O10"
"2991_251.05_9.5",2991,251.046714937,9.528742,"C12H11O4P"
"2992_607.39_9.5",2992,607.391155133559,9.528996,"C40H56O2"
"2993_152.06_9.5",2993,152.062062802799,9.528698,"C4H7F2N3O"
"2994_659.23_9.5",2994,659.233854524373,9.53169,"C34H40N2O9"
"2995_667.72_9.5",2995,667.718153789351,9.530552,NA
"2996_683.49_9.5",2996,683.488958876108,9.529826,"C43H59N3O3"
"2997_1326.9_9.5",2997,1326.90457555383,9.528647,NA
"2998_383.14_9.5",2998,383.140549215225,9.530015,"C22H23O4P"
"2999_659.27_9.5",2999,659.268914145946,9.524048,"C30H38N6O11"
"30_272.19_0.5",30,272.185654021382,0.54138017,"C14H22O4"
"300_654.51_1.2",300,654.505576281987,1.235094,"C36H64N2O7"
"3000_1347.87_9.5",3000,1347.87422513542,9.529529,"C70H124N4O19"
"3001_551.33_9.5",3001,551.328480676478,9.529008,"C36H48O2"
"3002_1348.88_9.5",3002,1348.88317391209,9.529233,"C71H117N11O14"
"3003_439.2_9.5",3003,439.203223228679,9.529808,"C26H31O4P"
"3004_233.04_9.5",3004,233.036076571467,9.529633,"C12H11O4P"
"3005_495.27_9.5",3005,495.265924331604,9.530408,"C30H39O4P"
"3006_667.47_9.5",3006,667.465282404903,9.530025,"C40H62N2O6"
"3007_1383.95_9.5",3007,1383.95135263727,9.531997,NA
"3008_1384.96_9.5",3008,1384.96175087187,9.532461,"C68H127N15O13"
"3009_667.68_9.5",3009,667.682064539989,9.525011,NA
"301_316.22_1.2",301,316.224848970037,1.2362688,"C15H26N2O4"
"3010_716.72_9.5",3010,716.724221485124,9.534665,NA
"3011_1369.95_9.5",3011,1369.94661535506,9.531102,NA
"3012_659.24_9.5",3012,659.236334167497,9.532686,"C23H40N8O12"
"3013_667.71_9.5",3013,667.714881621166,9.541393,NA
"3014_1370.95_9.5",3014,1370.95131716816,9.534842,NA
"3015_667.68_9.5",3015,667.677330916249,9.530978,NA
"3017_726.34_9.5",3017,726.338505369604,9.539523,"C36H53N3O10"
"3018_668.73_9.5",3018,668.725538398607,9.530651,NA
"3019_1385.97_9.5",3019,1385.9719591084,9.540061,NA
"302_530.45_1.2",302,530.453853289545,1.2382563,"C29H56N2O5"
"3020_726.3_9.5",3020,726.303200005078,9.523694,"C40H49NO9"
"3021_659.27_9.5",3021,659.27240735183,9.539174,"C35H44N2O8"
"3022_785.54_9.5",3022,785.538341818384,9.539856,"C35H65N11O8"
"3023_1190.96_9.5",3023,1190.95778921168,9.546761,"C67H128O15"
"3024_1169.98_9.6",3024,1169.97885618291,9.557764,"C70H125N3O9"
"3025_1142.96_9.6",3025,1142.96003315337,9.554652,NA
"3026_716.76_9.5",3026,716.759215232417,9.525414,NA
"3027_528.51_9.6",3027,528.511458025874,9.589218,NA
"3028_710.52_9.5",3028,710.521645784955,9.545716,"C40H68O9"
"3029_1166.96_9.6",3029,1166.96137060265,9.5633335,"C78H120N2O4"
"303_348.25_1.2",303,348.250898054262,1.2429508,"C19H35NO3"
"3030_268.3_9.6",3030,268.299909386823,9.566692,"C18H34"
"3031_1034.03_9.6",3031,1034.03406586616,9.566692,NA
"3032_1168.98_9.6",3032,1168.97634256567,9.551711,NA
"3033_1170.99_9.6",3033,1170.98598154992,9.559737,"C73H124N4O6"
"3034_1014.06_9.6",3034,1014.05959661593,9.593666,"C69H136O3"
"3035_815.7_9.6",3035,815.700956262449,9.571585,NA
"3036_1167.96_9.6",3036,1167.96368028339,9.561316,NA
"3037_1010.04_9.6",3037,1010.03646934307,9.6451235,NA
"3038_1011.04_9.6",3038,1011.04020208037,9.624914,NA
"3039_1012.05_9.6",3039,1012.0521083808,9.625559,NA
"304_549.39_1.3",304,549.388020373402,1.2578377,"C29H54N2O6"
"3040_505.52_9.6",3040,505.517784565271,9.605846,"C32H64N4"
"3041_520.55_9.6",3041,520.545126831165,9.636402,"C35H66O"
"3042_504.51_9.6",3042,504.514357785405,9.6046915,"C34H67NO2"
"3043_506.53_9.6",3043,506.529931122273,9.610502,"C34H64O"
"3044_560.58_9.6",3044,560.577491771474,9.60276,"C38H70O"
"3045_480.51_9.6",3045,480.513993238687,9.649133,"C32H67NO2"
"3046_522.56_9.6",3046,522.561253891704,9.609987,"C35H68O"
"3047_1169.98_9.6",3047,1169.97888432924,9.574347,"C70H125N3O9"
"3048_564.58_9.7",3048,564.582869544115,9.669679,NA
"3049_546.56_9.6",3049,546.56096742948,9.618838,"C37H73NO2"
"305_507.38_1.3",305,507.377536008953,1.2714874,"C27H52N2O5"
"3050_532.55_9.6",3050,532.545277812736,9.618417,"C36H66O"
"3051_1421.98_9.6",3051,1421.97826234531,9.601112,NA
"3052_529.33_9.6",3052,529.327314628615,9.6250515,"C30H41NO6"
"3053_534.56_9.6",3053,534.561200071824,9.62137,"C36H68O"
"3054_485.29_9.7",3054,485.289877546232,9.656304,"C29H40O6"
"3055_494.53_9.6",3055,494.530593568232,9.63936,"C33H67NO"
"3056_502.32_9.7",3056,502.317015176892,9.6505375,"C29H40O6"
"3057_503.32_9.6",3057,503.320579432632,9.633499,"C22H39N5O7"
"3058_530.35_9.7",3058,530.348647847709,9.668156,"C31H47NO6"
"3059_596.6_9.6",3059,596.597912684869,9.645394,"C38H79NO4"
"306_342.31_1.3",306,342.311112424722,1.2633855,"C19H36N2O2"
"3060_650.65_9.6",3060,650.645619022754,9.646085,"C42H83NO3"
"3061_632.63_9.6",3061,632.634664465668,9.646989,"C42H83NO3"
"3062_1040.08_9.6",3062,1040.08270320291,9.638883,NA
"3063_592.61_9.7",3063,592.614554877409,9.66399,NA
"3064_708.7_9.6",3064,708.699000152073,9.649311,"C44H86N2O3"
"3065_572.39_9.7",3065,572.394849318448,9.655846,"C34H50O6"
"3066_1014.06_9.7",3066,1014.06291974901,9.655123,NA
"3067_473.26_9.7",3067,473.264931625407,9.662869,"C26H33NO6"
"3068_506.53_9.6",3068,506.529970569146,9.614939,"C34H69NO2"
"3069_568.57_9.7",3069,568.566405728051,9.668903,"C36H75NO4"
"307_343.33_1.3",307,343.331854273228,1.2645285,"C20H39NO2"
"3070_543.34_9.7",3070,543.343189944752,9.706651,NA
"3071_535.56_9.7",3071,535.564498758047,9.659914,NA
"3072_947.6_9.7",3072,947.603087516582,9.740686,"C40H75N13O12"
"3073_548.58_9.7",3073,548.576818227998,9.692171,"C37H70O"
"3074_534.56_9.7",3074,534.561250212021,9.678355,"C36H73NO2"
"3075_586.59_9.7",3075,586.592618247743,9.68884,"C40H72O"
"3076_520.55_9.7",3076,520.545368938652,9.694102,"C35H66O"
"3077_731.48_9.7",3077,731.482263256081,9.697539,"C41H63NO9"
"3078_787.47_9.7",3078,787.469446682847,9.697539,"C38H72N2O12"
"3079_848.45_9.7",3079,848.449618572207,9.697539,"C45H67N3O10"
"308_344.34_1.3",308,344.335263592096,1.2631494,"C23H41BO"
"3081_1026.07_9.7",3081,1026.067211807,9.70316,NA
"3082_986.04_9.8",3082,986.036273259433,9.760357,NA
"3083_906.58_9.7",3083,906.576584725146,9.733226,"C54H81N3O6"
"3084_540.54_9.7",3084,540.535281961836,9.678444,"C34H71NO4"
"3085_544.35_9.7",3085,544.345581202973,9.728384,"C30H40F2N4O2"
"3086_480.51_9.7",3086,480.51410096799,9.687439,"C32H65NO"
"3087_947.6_9.7",3087,947.603137385034,9.74997,NA
"3088_906.58_9.7",3088,906.576635219355,9.742983,"C54H81N3O6"
"3089_735.52_9.8",3089,735.522118809487,9.75159,"C40H76N2O7"
"309_341.24_1.3",309,341.243516330782,1.274739,"C18H29NO4"
"3090_755.48_9.8",3090,755.476575942358,9.750447,"C42H64N6O5"
"3091_677.47_9.8",3091,677.469683189295,9.751656,"C45H66O2"
"3092_509.55_9.7",3092,509.545348485565,9.735198,NA
"3093_632.65_9.8",3093,632.645756979215,9.772602,"C41H83N3O2"
"3094_574.59_9.8",3094,574.592561317515,9.773922,"C39H72O"
"3095_560.58_9.8",3095,560.577346071915,9.792351,"C38H75NO2"
"3096_566.6_9.8",3096,566.598368578576,9.803162,NA
"3097_988.05_9.8",3097,988.050827735072,9.788195,NA
"3098_1014.06_9.8",3098,1014.06417398306,9.818459,NA
"3099_1016.08_9.8",3099,1016.07871426313,9.807021,NA
"31_261.13_0.5",31,261.130945351167,0.54292834,"C8H13N5O4"
"310_320.26_1.3",310,320.255940204087,1.2800167,"C15H35N3O5"
"3100_1170.98_9.7",3100,1170.98490447879,9.738466,"C73H124N4O6"
"3101_508.54_9.8",3101,508.544395190276,9.800357,"C34H71NO2"
"3102_536.58_9.8",3102,536.576868337323,9.819933,"C36H75NO2"
"3103_594.63_9.8",3103,594.629907945324,9.819919,"C38H76N2O"
"3104_537.58_9.8",3104,537.580075540254,9.819088,NA
"3105_1042.1_9.8",3105,1042.09787766643,9.826681,NA
"3106_592.61_9.8",3106,592.614273405547,9.8194685,NA
"3107_534.56_9.8",3107,534.561410136907,9.778965,"C36H68O"
"3108_1199.02_9.8",3108,1199.02293305997,9.824663,NA
"3109_1040.08_9.8",3109,1040.08284949988,9.830465,NA
"311_559.52_1.3",311,559.520134730335,1.2845289,"C36H63NO2"
"3110_1070.13_9.8",3110,1070.12902565223,9.839829,NA
"3111_564.58_9.8",3111,564.582665537422,9.845045,"C36H75N3O2"
"3112_509.55_9.9",3112,509.546026669645,9.86782,NA
"3113_841.82_9.9",3113,841.823737146768,9.8803,NA
"3114_783.77_9.9",3114,783.77047830833,9.880674,"C50H100N2O2"
"3115_632.65_9.9",3115,632.645735682624,9.882227,"C41H83N3O2"
"3116_574.59_9.9",3116,574.592291203759,9.882326,"C39H72O"
"3117_563.6_9.9",3117,563.595596508564,9.896251,NA
"3118_1068.11_9.9",3118,1068.114382169,9.894236,NA
"3119_562.59_9.9",3119,562.592707659759,9.89625,"C38H72O"
"312_200.16_1.3",312,200.164662410332,1.2863239,"C11H18O2"
"3120_620.65_9.9",3120,620.6457199244,9.89652,NA
"3121_512.5_9.9",3121,512.503925201783,9.896102,"C32H67NO4"
"3122_564.6_9.9",3122,564.600269397732,9.895638,NA
"3123_485.29_9.9",3123,485.290037912259,9.910693,"C29H40O6"
"3124_502.32_9.9",3124,502.317124046193,9.896763,"C29H40O6"
"3125_568.57_9.9",3125,568.566411442108,9.900659,"C36H75NO4"
"3126_540.54_9.9",3126,540.535383552601,9.902507,"C34H69NO3"
"3127_543.34_9.9",3127,543.343188938047,9.88434,NA
"3129_536.58_9.9",3129,536.576806728491,9.920074,"C36H70O"
"313_321.26_1.3",313,321.259282225661,1.2809341,"C18H29BO3"
"3130_763.55_9.9",3130,763.554168274214,9.940947,"C42H74N4O8"
"3131_705.5_10",3131,705.501454283374,9.9600935,"C35H68N4O10"
"3132_452.48_10",3132,452.482678788978,9.966843,"C30H63NO2"
"3133_646.66_10",3133,646.661511821149,9.97429,"C42H85N3O2"
"3134_588.61_10",3134,588.608258341369,9.975645,"C40H74O"
"3135_509.55_10",3135,509.546871992735,10.010808,NA
"3136_563.6_10",3136,563.595752406345,10.029037,NA
"3137_502.5_10",3137,502.500270699232,9.965465,"C34H60O"
"3138_550.59_10",3138,550.592450474117,10.013213,"C37H72O"
"3139_536.58_10",3139,536.576730863882,10.037685,"C36H75NO2"
"314_281.27_1.3",314,281.266258552892,1.2930675,"C11H29N5O2"
"3140_543.34_10",3140,543.343188055526,9.995417,"C31H46N2O6"
"3141_478.5_10.1",3141,478.498474773597,10.05087,"C32H60O"
"3143_506.53_10",3143,506.529983719274,10.023336,"C34H69NO2"
"3144_504.51_10",3144,504.514584962154,10.042313,NA
"3145_505.52_10.1",3145,505.518873705414,10.094329,"C32H61N3"
"3146_562.57_10.1",3146,562.567596963469,10.085554,"C36H68N2O"
"3147_1010.04_10.1",3147,1010.03652740942,10.09935,NA
"3148_1011.04_10.1",3148,1011.03995712461,10.088888,NA
"3149_563.57_10.1",3149,563.570572857893,10.087791,NA
"315_280.26_1.3",315,280.263588426566,1.2932928,"C18H30O"
"3150_536.58_10.1",3150,536.576883751599,10.113053,"C36H75NO2"
"3151_594.63_10.1",3151,594.629756080995,10.08538,"C38H76N2O"
"3152_1042.1_10.1",3152,1042.09825221625,10.08538,NA
"3153_576.61_10.1",3153,576.608126864125,10.10402,"C39H74O"
"3154_424.45_10.1",3154,424.451385461739,10.088864,"C28H57NO"
"3155_562.59_10.1",3155,562.592351346711,10.098699,"C38H72O"
"3156_485.29_10.1",3156,485.290048001574,10.117902,"C29H42O7"
"3157_502.32_10.1",3157,502.317164844155,10.114882,"C29H40O6"
"3158_568.57_10.1",3158,568.566663268504,10.120475,"C36H75NO4"
"3159_1012.05_10.1",3159,1012.05182894108,10.116141,NA
"316_263.24_1.3",316,263.237132545011,1.2950945,"C18H30O"
"3160_564.58_10.1",3160,564.582852907173,10.114999,"C36H75N3O2"
"3161_538.57_10.1",3161,538.566733519726,10.119412,"C34H71N3O"
"3162_774.38_10.1",3162,774.376890815655,10.121678,"C46H57NO7"
"3163_920.45_10.1",3163,920.451173569724,10.121678,NA
"3164_563.6_10.1",3164,563.595847040766,10.098867,"C36H71N3"
"3165_838.71_10.1",3165,838.713644676634,10.12883,"C50H97NO9"
"3166_879.74_10.1",3166,879.740123367691,10.130238,"C52H95NO8"
"3167_502.5_10.1",3167,502.500313683968,10.107224,"C34H60O"
"3168_1008.02_10.1",3168,1008.02105095936,10.131464,NA
"3169_1009.02_10.1",3169,1009.02430905955,10.131464,NA
"317_245.23_1.3",317,245.226532424671,1.296888,"C18H30O"
"3170_876.48_10.1",3170,876.480503502208,10.133034,"C47H71N3O10"
"3171_503.5_10.1",3171,503.504149399478,10.142716,"C32H59N3"
"3172_480.51_10.2",3172,480.514235632652,10.166952,"C32H65NO"
"3173_540.54_10.2",3173,540.535465283676,10.192605,"C34H71NO4"
"3174_492.51_10.1",3174,492.51489642207,10.145552,"C33H62O"
"3175_986.04_10.2",3175,986.036122369217,10.161162,NA
"3176_1012.05_10.2",3176,1012.0515346781,10.164676,NA
"3177_577.61_10.2",3177,577.611617954172,10.189282,NA
"3178_785.79_10.2",3178,785.786189927844,10.179431,"C52H97NO2"
"3179_843.84_10.2",3179,843.839377086781,10.181973,"C54H108N4O3"
"318_280.25_1.3",318,280.245817442378,1.298678,"C14H30O4"
"3180_485.29_10.1",3180,485.290043927496,10.130645,"C29H40O6"
"3181_502.32_10.1",3181,502.317138921788,10.127471,"C29H40O6"
"3182_564.58_10.2",3182,564.582850158972,10.172225,"C36H73N3O"
"3183_576.61_10.2",3183,576.608170143726,10.191275,"C39H74O"
"3184_634.66_10.2",3184,634.661842232728,10.190387,"C41H80N2O"
"3185_543.34_10.2",3185,543.343182160091,10.1875105,NA
"3186_506.53_10.1",3186,506.530005413115,10.130294,"C34H64O"
"3187_1168.98_10.2",3187,1168.97596704431,10.211622,NA
"3188_452.48_10.2",3188,452.482715648652,10.242855,"C30H63NO2"
"3189_564.61_10.2",3189,564.608089176146,10.205507,"C38H77NO"
"319_465.41_1.3",319,465.405342557621,1.3018407,"C28H49NO3"
"3190_565.61_10.2",3190,565.610776245306,10.212291,"C38H80Si"
"3191_1070.13_10.2",3191,1070.13014097798,10.212819,NA
"3192_494.53_10.2",3192,494.530406106156,10.215178,"C33H67NO"
"3193_512.5_10.2",3193,512.503979093378,10.218699,"C32H67NO4"
"3194_478.5_10.2",3194,478.498650198237,10.211941,"C32H60O"
"3195_479.5_10.2",3195,479.50194222913,10.216888,"C32H68OSi"
"3196_502.5_10.2",3196,502.499994863312,10.186318,"C34H60O"
"3197_544.35_10.2",3197,544.345797423645,10.199564,"C30H40F2N4O2"
"3198_568.57_10.2",3198,568.566724490634,10.214718,"C36H70O3"
"3199_750.41_10.2",3199,750.407653239578,10.224653,NA
"32_260.15_0.5",32,260.149375584036,0.54182416,"C12H18O5"
"320_378.26_1.3",320,378.261449357543,1.3183554,"C20H37NO4"
"3200_540.54_10.2",3200,540.535452371882,10.2079,"C34H71NO4"
"3201_650.47_10.2",3201,650.467383188768,10.224855,NA
"3202_953.81_10.2",3202,953.813233007119,10.224885,"C56H105NO9"
"3203_563.57_10.2",3203,563.56997535678,10.226194,NA
"3204_984.02_10.2",3204,984.020404280884,10.226705,NA
"3205_1421.98_10.2",3205,1421.97854269761,10.2201,NA
"3206_504.51_10.2",3206,504.514561246618,10.208421,"C34H62O"
"3207_505.52_10.3",3207,505.518964387771,10.261325,"C32H61N3"
"3208_1008.02_10.2",3208,1008.02033404412,10.23669,NA
"3209_1009.02_10.2",3209,1009.02374553983,10.23669,NA
"321_593.53_1.3",321,593.525661546777,1.3157605,"C36H65NO4"
"3210_565.59_10.2",3210,565.586096461852,10.240959,NA
"3211_562.57_10.3",3211,562.567561498491,10.2836685,"C36H68N2O"
"3212_590.62_10.3",3212,590.623946601235,10.260214,"C40H76O"
"3213_648.68_10.3",3213,648.676376046094,10.260435,"C42H85N3O"
"3214_998.29_10.3",3214,998.289481892788,10.272475,NA
"3215_1010.04_10.3",3215,1010.03624168573,10.303206,NA
"3216_480.51_10.3",3216,480.514231227758,10.32522,"C32H67NO2"
"3217_534.56_10.3",3217,534.560816581614,10.331133,"C36H73NO2"
"3218_492.51_10.3",3218,492.514696493993,10.3221855,"C33H62O"
"3219_550.57_10.3",3219,550.56627776609,10.288396,"C35H73N3O2"
"322_324.25_1.3",322,324.253150539538,1.3166711,"C19H30O3"
"3220_510.55_10.3",3220,510.551121366294,10.321178,NA
"3221_509.55_10.3",3221,509.546724258547,10.341642,NA
"3222_480.51_10.3",3222,480.514257426173,10.349859,"C32H65NO"
"3223_502.5_10.3",3223,502.500233275091,10.326747,"C34H60O"
"3224_485.29_10.3",3224,485.290035688602,10.32995,"C29H40O6"
"3225_502.32_10.3",3225,502.317163086384,10.331365,"C29H40O6"
"3226_489.36_10.4",3226,489.361340488882,10.35171,"C24H45N3O6"
"3227_578.62_10.4",3227,578.623827617454,10.352334,"C39H79NO"
"3228_503.74_10.4",3228,503.735537148197,10.36114,NA
"3229_509.35_10.4",3229,509.348678724379,10.36114,"C30H46N4O4"
"323_336.25_1.3",323,336.250859965927,1.3240663,"C18H35NO3"
"3230_568.57_10.3",3230,568.566673841778,10.336736,"C36H75NO4"
"3231_534.56_10.4",3231,534.560947654618,10.354688,"C36H68O"
"3232_986.04_10.4",3232,986.035986951271,10.375078,NA
"3233_616.64_10.4",3233,616.639527657158,10.386688,"C42H83NO2"
"3234_686.2_10.4",3234,686.201932907666,10.37809,NA
"3235_1168.98_10.4",3235,1168.97619423226,10.353492,NA
"3236_564.61_10.4",3236,564.606506749815,10.384147,"C38H77NO"
"3237_504.51_10.3",3237,504.514555634803,10.34151,"C34H62O"
"3238_505.52_10.4",3238,505.519333759442,10.367892,"C32H61N3"
"3239_506.53_10.3",3239,506.529990576206,10.342241,"C34H64O"
"324_337.25_1.3",324,337.2542642507,1.3231614,"C18H29BO4"
"3240_564.58_10.3",3240,564.583010113471,10.34305,NA
"3241_1012.05_10.4",3241,1012.05182577594,10.361058,NA
"3242_480.51_10.4",3242,480.514271363419,10.353835,"C32H65NO"
"3243_494.53_10.4",3243,494.530351695057,10.435825,"C33H67NO"
"3244_478.5_10.4",3244,478.498557137148,10.379913,"C32H60O"
"3245_520.55_10.4",3245,520.545058972265,10.426456,"C35H66O"
"3246_562.57_10.4",3246,562.567572039452,10.437654,"C36H68N2O"
"3248_1010.04_10.4",3248,1010.03643940918,10.40163,NA
"3249_1011.04_10.5",3249,1011.0399162652,10.482378,NA
"325_352.23_1.3",325,352.225257010263,1.3263094,"C21H31NO2"
"3251_502.5_10.5",3251,502.500437879275,10.493708,"C34H60O"
"3252_1016.08_10.5",3252,1016.08293144591,10.513948,NA
"3253_492.51_10.5",3253,492.514945408417,10.509101,"C33H62O"
"3254_536.57_10.5",3254,536.567155470464,10.502589,NA
"3255_592.61_10.5",3255,592.6143506806,10.535095,NA
"3256_508.55_10.5",3256,508.545008393529,10.513948,"C34H71NO2"
"3257_566.6_10.5",3257,566.598298531935,10.513948,NA
"3258_1014.07_10.5",3258,1014.06789301708,10.513948,NA
"3259_452.48_10.5",3259,452.482637261054,10.524302,"C30H63NO2"
"326_312.29_1.3",326,312.289698874928,1.3287933,"C19H34O2"
"3260_480.51_10.5",3260,480.514242890391,10.521727,"C32H65NO"
"3261_986.04_10.5",3261,986.036254911226,10.530157,NA
"3262_536.58_10.5",3262,536.576793208588,10.5251,"C36H75NO2"
"3263_802.41_10.5",3263,802.408225051002,10.527671,"C37H61N7O10"
"3264_534.56_10.5",3264,534.561034283113,10.548777,"C36H68O"
"3265_478.5_10.5",3265,478.498601958585,10.503778,"C32H60O"
"3266_485.29_10.5",3266,485.289983733942,10.539389,"C29H40O6"
"3267_502.32_10.5",3267,502.317209909021,10.529417,"C29H40O6"
"3268_540.54_10.5",3268,540.535346315471,10.530759,"C34H71NO4"
"3269_508.54_10.5",3269,508.536258377973,10.547142,NA
"327_374.34_1.3",327,374.33769094747,1.3314265,"C20H40N2O3"
"3270_506.53_10.5",3270,506.530012086421,10.5276165,"C34H64O"
"3271_564.58_10.5",3271,564.58299776805,10.539315,NA
"3272_1012.05_10.5",3272,1012.05196842312,10.541439,NA
"3273_1168.98_10.5",3273,1168.97616522093,10.545883,NA
"3274_505.52_10.5",3274,505.519280219676,10.529361,"C32H61N3"
"3275_563.57_10.5",3275,563.570080100902,10.514518,NA
"3276_1010.04_10.5",3276,1010.03665306783,10.519706,NA
"3277_1011.04_10.5",3277,1011.0400959972,10.519706,NA
"3278_510.55_10.5",3278,510.550821035028,10.527984,NA
"3279_562.57_10.5",3279,562.567594313741,10.521927,"C36H68N2O"
"328_169.12_1.3",328,169.122459530608,1.3307904,"C10H16O2"
"3280_504.51_10.5",3280,504.514574388797,10.535737,"C34H62O"
"3281_492.51_10.6",3281,492.514921235612,10.588917,"C33H62O"
"3282_543.34_10.6",3282,543.343182179747,10.574016,"C31H46N2O6"
"3284_538.57_10.6",3284,538.566935680695,10.631179,NA
"3285_986.04_10.6",3285,986.03671801278,10.599113,NA
"3286_480.51_10.7",3286,480.514272494053,10.6616,"C32H65NO"
"3289_506.53_10.7",3289,506.5300028111,10.695823,"C34H64O"
"329_353.29_1.3",329,353.285665864762,1.3400526,"C19H33BO4"
"3290_1012.05_10.7",3290,1012.05203348747,10.693388,NA
"3291_564.58_10.7",3291,564.583016594099,10.688452,"C36H75N3O2"
"3292_703.65_10.7",3292,703.648251957904,10.665752,"C43H88N2O2"
"3293_543.34_10.6",3293,543.343183919351,10.631936,"C31H46N2O6"
"3294_534.56_10.7",3294,534.560944739179,10.711962,"C36H68O"
"3296_536.58_10.7",3296,536.576785672571,10.674822,"C36H75NO2"
"3297_618.66_10.7",3297,618.655223732038,10.691128,NA
"3298_494.53_10.7",3298,494.53073591051,10.69392,"C33H67NO"
"3299_540.54_10.7",3299,540.535341870782,10.716415,"C34H71NO4"
"33_240.12_0.5",33,240.120652328453,0.54750896,"C12H14O4"
"330_359.33_1.3",330,359.326769367897,1.3370764,"C20H39NO3"
"3300_424.45_10.7",3300,424.451590438792,10.705053,"C28H59NO2"
"3301_1014.07_10.7",3301,1014.06502442823,10.705894,NA
"3302_894.76_10.7",3302,894.755227904867,10.7110615,"C57H96O6"
"3303_904.51_10.7",3303,904.511437599525,10.713116,"C49H75N3O10"
"3304_502.32_10.7",3304,502.31727933417,10.71814,"C29H40O6"
"3305_645.6_10.7",3305,645.595140109366,10.724435,"C41H82O2"
"3306_502.5_10.7",3306,502.500508516887,10.728003,"C34H60O"
"3307_485.29_10.7",3307,485.290024654624,10.723792,"C29H40O6"
"3308_830.44_10.7",3308,830.439282398461,10.73578,"C37H67NO19"
"3309_504.51_10.7",3309,504.514496244746,10.733809,"C34H62O"
"331_299.28_1.3",331,299.276880117035,1.3434445,"C18H40O2Si"
"3310_632.4_10.7",3310,632.401816632623,10.742547,"C31H58O8Si2"
"3311_740.68_10.7",3311,740.676842938929,10.747082,"C45H86O6"
