#Scan#	SpectrumFile	Annotation	OrigAnnotation	Protein	dbIndex	numMods	matchOrientation	startMass	Charge	MQScore	p-value	isDecoy	StrictEnvelopeScore	UnstrictEvelopeScore	CompoundName	Organism	FileScanUniqueID	FDR	LibraryName	mzErrorPPM	LibMetaData	Smiles	Inchi	LibSearchSharedPeaks	Abundance	ParentMassDiff	SpecMZ	ExactMass	LibrarySpectrumID
1576	spectra_filtered.mgf	*..*		:1948	4809	-1	0	536.165	1	0.716832	0	0	422790.0	402320.0	Contaminants septum vial Thermo C4000-53 and C4000-54 serie M+H	GNPS-LIBRARY	temp/spectra_filtered.mgf1576	-1	GNPS-LIBRARY.mgf	1867.72				12	0	1.0014	537.166	0	CCMSLIB00005436264
1872	spectra_filtered.mgf	*..*		:22009	22009	-1	0	782.724	1	0.716212	0	0	104680.0	247851.0	TG(14:0/15:0/16:0); [M+NH4]+ C48H96N1O6 M+NH4	PNNL-LIPIDS-POSITIVE	temp/spectra_filtered.mgf1872	-1	PNNL-LIPIDS-POSITIVE.mgf	0.545845				9	0	0.000427246	782.724	0	CCMSLIB00010093413
621	spectra_filtered.mgf	*..*		:11777	4136	-1	0	297.315	0	0.715812	0	0	7557940.0	1578280.0	Phytol; (E,7R,11R)-3,7,11,15-tetramethylhexadec-2-en-1-ol M+H	GNPS-LIBRARY	temp/spectra_filtered.mgf621	-1	GNPS-LIBRARY.mgf	3552.1				6	0	1.05609	296.259	0	CCMSLIB00004722180
1337	spectra_filtered.mgf	*..*		:2326	6918	-1	0	297.243	1	0.714228	0	0	215400.0	76343.9	NCGC00381425-01!8-hydroxy-8-(3-octyloxiran-2-yl)octanoic acid [IIN-based on: CCMSLIB00000846585] [M-H2O+H]+	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE	temp/spectra_filtered.mgf1337	-1	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE.mgf	3312.51				9	0	0.984619	296.258	0	CCMSLIB00005722214
1770	spectra_filtered.mgf	*..*		:967	2903	-1	0	1013.7	1	0.713243	0	0	169840.0	116270000.0	Val-bMCA 2M-H	BILELIB19	temp/spectra_filtered.mgf1770	-1	BILELIB19.mgf	1624.89				7	0	1.64716	1012.05	0	CCMSLIB00006583352
1755	spectra_filtered.mgf	*..*		:97484	197923	-1	0	646.031	1	0.712942	0	0	173.237	217928.0	amiodarone [M+H]+	MSNLIB-POSITIVE	temp/spectra_filtered.mgf1755	-1	MSNLIB-POSITIVE.mgf	975.476				6	0	0.630188	646.661	0	CCMSLIB00013027341
1379	spectra_filtered.mgf	*..*		:5495	5495	-1	0	780.591	1	0.712387	0	0	3628630.0	480028.0	PE(P-20:0/20:4); [M+H]+ C45H83N1O7P1 M+H	PNNL-LIPIDS-POSITIVE	temp/spectra_filtered.mgf1379	-1	PNNL-LIPIDS-POSITIVE.mgf	0.312764				11	0	0.000244141	780.591	0	CCMSLIB00010064060
103	spectra_filtered.mgf	*..*		:40057	40057	-1	0	180.175	1	0.710688	0	0	441.662	591816.0	rimantadine [M+H]+	MSNLIB-POSITIVE	temp/spectra_filtered.mgf103	-1	MSNLIB-POSITIVE.mgf	5257.81				6	0	0.947327	181.122	0	CCMSLIB00012347910
1857	spectra_filtered.mgf	*..*		:1014	10763	-1	0	768.707	1	0.710628	0	0	696820000.0	269794.0	TAG (14:0/14:0/16:0) M+NH4	GNPS-LIBRARY	temp/spectra_filtered.mgf1857	-1	GNPS-LIBRARY.mgf	1.74679				12	0	0.00134277	768.708	0	CCMSLIB00006678177
1365	spectra_filtered.mgf	*..*		:2326	6918	-1	0	297.243	1	0.709013	0	0	215400.0	44483.2	NCGC00381425-01!8-hydroxy-8-(3-octyloxiran-2-yl)octanoic acid [IIN-based on: CCMSLIB00000846585] [M-H2O+H]+	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE	temp/spectra_filtered.mgf1365	-1	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE.mgf	3312.51				8	0	0.984619	296.258	0	CCMSLIB00005722214
542	spectra_filtered.mgf	*..*		:15061	15061	-1	0	530.325	1	0.705839	0	0	32141.3	608955.0	PE(22:4/0:0); [M+H]+ C27H49N1O7P1 M+H	PNNL-LIPIDS-POSITIVE	temp/spectra_filtered.mgf542	-1	PNNL-LIPIDS-POSITIVE.mgf	44.4248				6	0	0.0235596	530.349	0	CCMSLIB00010084318
947	spectra_filtered.mgf	*..*		:25439	25439	-1	0	836.544	1	0.705831	0	0	1137820.0	796113.0	PS(18:0/22:6); [M+H]+ C46H79N1O10P1 M+H	PNNL-LIPIDS-POSITIVE	temp/spectra_filtered.mgf947	-1	PNNL-LIPIDS-POSITIVE.mgf	0.0729611				10	0	6.10352e-05	836.544	0	CCMSLIB00010096843
892	spectra_filtered.mgf	*..*		:5704	17703	-1	0	281.247	0	0.705801	0	0	1011200.0	90818.8	Massbank:EQ331603 Linoleic acid|(9Z,12Z)-octadeca-9,12-dienoic acid M+H	MASSBANK	temp/spectra_filtered.mgf892	-1	MASSBANK.mgf	3497.0				9	0	0.983521	280.263	0	CCMSLIB00005731255
576	spectra_filtered.mgf	*..*		:3522	1865	-1	0	295.226	1	0.705611	0	0	7961300.0	162843.0	Spectral Match to 9-Oxo-10E,12Z-octadecadienoic acid from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf576	-1	GNPS-NIST14-MATCHES.mgf	3332.97				10	0	0.983978	294.242	0	CCMSLIB00003136352
215	spectra_filtered.mgf	*..*		:4546	634	-1	0	249.258	1	0.704711	0	0	1258400.0	3171880.0	Spectral Match to cis,cis-9,12-Octadecadien-1-ol from NIST14 M+H-H2O	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf215	-1	GNPS-NIST14-MATCHES.mgf	7793.95				6	0	1.9427	251.201	0	CCMSLIB00003135120
1107	spectra_filtered.mgf	*..*		:27395	27395	-1	0	774.544	1	0.704612	0	0	208202.0	1548280.0	PE(P-18:1/22:6); [M+H]+ C45H77N1O7P1 M+H	PNNL-LIPIDS-POSITIVE	temp/spectra_filtered.mgf1107	-1	PNNL-LIPIDS-POSITIVE.mgf	0.709213				8	0	0.000549316	774.543	0	CCMSLIB00010098799
392	spectra_filtered.mgf	*..*		:45574	146013	-1	0	399.078	1	0.704534	0	0	330.498	1177520.0	Z2046508094 [M+H]+	MSNLIB-POSITIVE	temp/spectra_filtered.mgf392	-1	MSNLIB-POSITIVE.mgf	4703.3				7	0	1.87698	397.201	0	CCMSLIB00012820736
1833	spectra_filtered.mgf	*..*		:8439	8439	-1	0	894.755	1	0.70414	0	0	9020420.0	793482.0	TG(18:2/18:2/18:3); [M+NH4]+ C57H100N1O6 M+NH4	PNNL-LIPIDS-POSITIVE	temp/spectra_filtered.mgf1833	-1	PNNL-LIPIDS-POSITIVE.mgf	0.204643				15	0	0.000183105	894.755	0	CCMSLIB00010070368
1577	spectra_filtered.mgf	*..*		:25775	44238	-1	0	536.228	1	0.703779	0	0	609.452	351917.0	Gossypol [M+NH4]+	MONA	temp/spectra_filtered.mgf1577	-1	MONA.mgf	3610.01				12	0	1.93579	538.164	0	CCMSLIB00004716838
1710	spectra_filtered.mgf	*..*		:24068	42531	-1	0	565.265	1	0.703739	0	0	205.422	775000.0	3-[[6-[[1,4a-dimethyl-6-methylidene-5-[2-(5-oxo-2H-furan-4-yl)ethyl]-3,4,5,7,8,8a-hexahydro-2H-naphthalen-1-yl]methoxy]-3,4,5-trihydroxyoxan-2-yl]methoxy]-3-oxopropanoic acid [M-H]-	MONA	temp/spectra_filtered.mgf1710	-1	MONA.mgf	2358.2				6	0	1.33301	566.598	0	CCMSLIB00004715131
944	spectra_filtered.mgf	*..*		:3331	3230	-1	0	369.352	1	0.703365	0	0	714545.0	135223.0	Spectral Match to Cholesterol from NIST14 M+H-H2O	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf944	-1	GNPS-NIST14-MATCHES.mgf	2715.29				11	0	1.0029	370.355	0	CCMSLIB00003137717
596	spectra_filtered.mgf	*..*		:2570	3035	-1	0	307.262	1	0.702282	0	0	513598.0	2858050.0	Spectral Match to 14,15-EE-(8Z)-E from NIST14 M+H-H2O	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf596	-1	GNPS-NIST14-MATCHES.mgf	3360.92				6	0	1.03268	308.295	0	CCMSLIB00003137522
1085	spectra_filtered.mgf	*..*		:2102	2102	-1	0	766.539	1	0.702191	0	0	82902.1	1354170.0	PE(18:0/20:5); [M+H]+ C43H77N1O8P1 M+H	PNNL-LIPIDS-POSITIVE	temp/spectra_filtered.mgf1085	-1	PNNL-LIPIDS-POSITIVE.mgf	0.716619				8	0	0.000549316	766.538	0	CCMSLIB00010057364
