row ID,row m/z,row retention time,intensity_measure,ion_mobility,ion_mobility_unit,ccs,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,20260624_CVOL_Darleen_A549_110626_PET05.mzML Peak area,20260624_CVOL_Darleen_A549_110626_PET100.mzML Peak area,20260624_CVOL_Darleen_A549_110626_PS05.mzML Peak area,20260624_CVOL_Darleen_A549_110626_PS100.mzML Peak area,20260624_CVOL_Darleen_A549_110626_untreated.mzML Peak area,20260624_CVOL_Darleen_A549_180626_PET05.mzML Peak area,20260624_CVOL_Darleen_A549_180626_PET100.mzML Peak area,20260624_CVOL_Darleen_A549_180626_PS05.mzML Peak area,20260624_CVOL_Darleen_A549_180626_PS100.mzML Peak area,20260624_CVOL_Darleen_A549_180626_untreated.mzML Peak area,20260624_CVOL_Darleen_A549_210626_PET05.mzML Peak area,20260624_CVOL_Darleen_A549_210626_PET100.mzML Peak area,20260624_CVOL_Darleen_A549_210626_PS05.mzML Peak area,20260624_CVOL_Darleen_A549_210626_PS100.mzML Peak area,20260624_CVOL_Darleen_A549_210626_untreated.mzML Peak area,20260624_CVOL_Darleen_MDM_160526_PET05.mzML Peak area,20260624_CVOL_Darleen_MDM_160526_PET100.mzML Peak area,20260624_CVOL_Darleen_MDM_160526_PS05.mzML Peak area,20260624_CVOL_Darleen_MDM_160526_PS100.mzML Peak area,20260624_CVOL_Darleen_MDM_160526_untreated.mzML Peak area,20260624_CVOL_Darleen_MDM_A_190626_PET05.mzML Peak area,20260624_CVOL_Darleen_MDM_A_190626_PET100.mzML Peak area,20260624_CVOL_Darleen_MDM_A_190626_PS05.mzML Peak area,20260624_CVOL_Darleen_MDM_A_190626_PS100.mzML Peak area,20260624_CVOL_Darleen_MDM_A_190626_untreated.mzML Peak area,20260624_CVOL_Darleen_MDM_B_120626_PS05.mzML Peak area,20260624_CVOL_Darleen_MDM_B_190626_PET05.mzML Peak area,20260624_CVOL_Darleen_MDM_B_190626_PET100.mzML Peak area,20260624_CVOL_Darleen_MDM_B_190626_PS100_20260626090336.mzML Peak area,20260624_CVOL_Darleen_MDM_B_190626_untreated.mzML Peak area,20260624_CVOL_Darleen_QC_01.mzML Peak area,20260624_CVOL_Darleen_QC_02.mzML Peak area,20260624_CVOL_Darleen_QC_03.mzML Peak area,20260624_CVOL_Darleen_QC_04.mzML Peak area,20260624_CVOL_Darleen_QC_05.mzML Peak area,20260624_CVOL_Darleen_QC_06.mzML Peak area,20260624_CVOL_Darleen_QC_07.mzML Peak area,20260624_CVOL_Darleen_QC_08.mzML Peak area,20260624_CVOL_Darleen_QC_09.mzML Peak area,20260624_CVOL_Darleen_bk.mzML Peak area,20260624_CVOL_Darleen_mock.mzML Peak area,20260624_CVOL_bk_mapp_pre_04.mzML Peak area,Unnamed: 55
2925,538.5669647491692,9.371922,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2910147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4751349.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7224538.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2926,960.0206063491823,9.3750725,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6689002.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2927,1038.066397266847,9.349054,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4841870.5,0.0,0.0,0.0,0.0,1958613.6,0.0,0.0,0.0,0.0,0.0,1358329.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1689606.5,0.0,
2928,494.530932846388,9.358214,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3428414.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5009410.5,0.0,0.0,0.0,0.0,4362899.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2929,1421.978749492152,9.404857,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1773488.2,0.0,0.0,0.0,0.0,0.0,1695465.2,0.0,0.0,1350949.6,0.0,0.0,1338140.6,0.0,0.0,0.0,0.0,0.0,1449366.4,0.0,0.0,0.0,0.0,2107067.8,0.0,1800733.0,1417356.5,1526137.9,0.0,0.0,0.0,0.0,2150340.5,2157790.2,2115017.0,
2930,543.3428925139063,9.36324,height,,,,,,,,,,,0.0,0.0,7077455.5,0.0,2519025.2,7040068.5,1796020.8,0.0,12728860.0,33521108.0,0.0,23138640.0,0.0,0.0,1242199.0,0.0,0.0,0.0,0.0,0.0,0.0,2800457.8,2473773.0,0.0,22892230.0,3267660.2,2014627.0,14246186.0,0.0,6988342.5,0.0,0.0,6981177.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2931,988.050422652666,9.386634,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2487601.0,0.0,0.0,2108901.5,0.0,0.0,0.0,0.0,0.0,3126226.0,0.0,60965536.0,0.0,0.0,0.0,0.0,1632290.0,0.0,0.0,0.0,0.0,0.0,3791721.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2932,566.5982212296543,9.392278,height,,,,,,,,,,,18372288.0,25027496.0,11360938.0,29673782.0,11483421.0,29637420.0,39560460.0,39166150.0,23842978.0,11174546.0,28613010.0,32025440.0,15241644.0,47090692.0,38114540.0,21193176.0,17759374.0,8956108.0,36442030.0,28299006.0,0.0,41434956.0,9643888.0,4030589.0,5014565.0,37545132.0,22032932.0,10294224.0,0.0,7990095.0,22693182.0,14069329.0,10380531.0,16882136.0,16698510.0,11917243.0,6497722.0,5741882.0,6785013.5,9517980.0,13382848.0,0.0,
2933,1014.0670104176364,9.393499,height,,,,,,,,,,,2204151.8,20691652.0,0.0,3226143.8,0.0,35913916.0,7568749.0,20974132.0,2064111.1,0.0,16323769.0,6431005.0,0.0,34171252.0,7434969.5,2144634.8,2296654.0,0.0,5247608.0,49725884.0,0.0,365219700.0,3627552.0,0.0,0.0,6079011.5,43606628.0,0.0,0.0,0.0,3693805.2,4274600.5,25232066.0,2232978.0,1758288.1,1695212.2,0.0,0.0,0.0,0.0,21327506.0,0.0,
2934,567.6012433936345,9.391673,height,,,,,,,,,,,7040200.0,9543017.0,4560388.0,11333956.0,4262471.0,11288801.0,16810084.0,15810238.0,9303452.0,4498847.5,12159856.0,12062241.0,6017926.5,18617616.0,15035024.0,9143756.0,6902108.5,3441274.2,14721887.0,12280512.0,0.0,16601998.0,3875061.2,1701587.4,1905466.4,14537352.0,8253112.5,3890925.5,0.0,3081315.5,8880270.0,5632546.5,3960276.8,6613480.5,6952947.0,4696490.0,2425030.2,2519839.8,2883922.8,4047543.2,5060010.0,0.0,
2935,508.5445906181001,9.394453,height,,,,,,,,,,,162473490.0,328445600.0,99337410.0,322941900.0,109365576.0,433848900.0,469056700.0,633832060.0,232930060.0,104452530.0,333777440.0,429709470.0,139572450.0,820247800.0,454284300.0,185698820.0,171219230.0,78896440.0,412384420.0,437065340.0,0.0,1347716900.0,115906720.0,34508030.0,42007980.0,525078370.0,383360450.0,90043280.0,44691830.0,63606804.0,244571800.0,130173170.0,139774370.0,142435650.0,153813980.0,106876600.0,56812132.0,47933480.0,56483532.0,80554240.0,150599070.0,0.0,
2936,510.5506389910775,9.393415,height,,,,,,,,,,,11633684.0,22703966.0,6843433.5,23568788.0,7725732.5,29079480.0,34759540.0,42689736.0,16723014.0,6996580.0,23392628.0,30435072.0,9887319.0,56824900.0,31138376.0,13535442.0,12371241.0,5572124.5,29550410.0,30177430.0,0.0,92295050.0,7583148.5,2435055.0,2881660.8,36597716.0,26753598.0,6150457.5,3170696.5,4592178.5,18187252.0,8566665.0,8724197.0,10039137.0,10689758.0,7529733.0,3970334.0,3290973.8,3851340.8,5931541.0,9282166.0,0.0,
2937,509.5473473864666,9.394218,height,,,,,,,,,,,61439060.0,121369750.0,36938970.0,120010890.0,40966292.0,159506260.0,186801680.0,235277380.0,88723050.0,37719424.0,126096056.0,167722020.0,54447456.0,306332830.0,168561380.0,72009580.0,66211284.0,29971690.0,152595410.0,158243790.0,0.0,510985900.0,41329090.0,12916102.0,15456123.0,196287150.0,143806140.0,32776194.0,17193318.0,24272922.0,95619790.0,49279556.0,44575430.0,54985324.0,58625930.0,40640900.0,21866354.0,17803784.0,21368050.0,30739718.0,51674364.0,0.0,
2938,511.5533007503682,9.395277,height,,,,,,,,,,,0.0,2695503.8,0.0,2714616.8,0.0,3793616.2,4175759.5,5196456.5,1874637.2,0.0,2728182.0,3527862.5,0.0,6878050.0,3666180.5,1573232.6,0.0,0.0,3504455.8,3702938.8,0.0,9886145.0,0.0,0.0,0.0,4409355.5,3235412.2,0.0,0.0,0.0,2145492.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2939,1036.0488766868043,9.395087,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4337008.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2940,1016.0820788102932,9.394477,height,,,,,,,,,,,5754384.0,23322910.0,2700596.0,21852580.0,2597541.5,40584644.0,42035520.0,68797224.0,10452897.0,2312281.8,23028518.0,33288052.0,4752481.5,108533304.0,38063864.0,9490808.0,6843990.0,0.0,34029330.0,43085710.0,0.0,327781020.0,2868087.8,0.0,0.0,49110596.0,31802082.0,1818232.9,0.0,0.0,12373921.0,3801421.5,5649766.5,4712078.5,5704531.0,2848925.5,0.0,0.0,0.0,0.0,6156014.0,0.0,
2941,1014.063596103537,9.399987,height,,,,,,,,,,,0.0,9503192.0,0.0,0.0,0.0,14862178.0,0.0,5990344.5,0.0,0.0,43653036.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44101308.0,0.0,272162140.0,3530025.5,0.0,0.0,0.0,152543380.0,0.0,0.0,0.0,0.0,3699708.0,50217708.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29655370.0,0.0,
2942,582.5822551275307,9.399995,height,,,,,,,,,,,25029760.0,18675658.0,14749422.0,14545847.0,34120724.0,14729184.0,10540467.0,22505226.0,43246616.0,28687738.0,14561465.0,21452464.0,49076604.0,47866468.0,22269948.0,0.0,0.0,0.0,0.0,0.0,0.0,9898765.0,14169362.0,15127899.0,13030393.0,11966568.0,7137450.0,33645460.0,40339724.0,35251744.0,28393050.0,26297536.0,24345470.0,26418066.0,24034280.0,23316858.0,19346680.0,18948546.0,19278602.0,0.0,17707206.0,0.0,
2943,600.552567637915,9.38858,height,,,,,,,,,,,0.0,11912337.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22650338.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8671606.0,22696138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2944,1015.0708380762486,9.396295,height,,,,,,,,,,,1704499.2,15400393.0,0.0,2395034.2,0.0,27697286.0,5522002.5,15539752.0,1623854.9,0.0,14170051.0,5083670.0,0.0,26005182.0,5316861.5,1639670.5,1636071.9,0.0,4014823.0,38860636.0,0.0,248613400.0,2435690.8,0.0,0.0,4467646.0,30178396.0,0.0,0.0,0.0,2962421.0,3102758.5,16436884.0,1641013.4,0.0,0.0,0.0,0.0,0.0,0.0,11205584.0,0.0,
2945,1170.988607760264,9.440864,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6977804.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1916508.5,0.0,0.0,0.0,0.0,0.0,0.0,6712422.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2946,1000.0521365800136,9.415541,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3784633.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2947,564.582977051627,9.367749,height,,,,,,,,,,,16399938.0,27861868.0,4699673.5,6674470.5,3393862.5,33773056.0,7539458.0,15300705.0,5806337.0,5626464.5,70223020.0,10058969.0,4579530.0,27752038.0,10940242.0,6669970.5,6938097.5,4971511.0,6652874.5,43535050.0,0.0,79084890.0,11378552.0,7252430.5,5419687.0,5163100.0,85379750.0,4855123.5,0.0,4735224.5,6359892.0,29078932.0,74537350.0,9640973.0,6753262.0,10105127.0,0.0,4881199.5,4385078.5,4847887.0,78183060.0,0.0,
2948,546.5613279271231,9.425943,height,,,,,,,,,,,1660703.9,2647580.0,1748307.5,2128568.5,1907773.8,1413028.4,1927440.5,2098202.0,1956417.6,2187054.8,0.0,2383458.5,1761955.1,1917246.1,1793447.5,1629384.9,1886037.0,1670258.1,1786988.8,1993577.6,0.0,0.0,1780468.8,0.0,0.0,1895046.0,0.0,1653583.1,1552199.5,1593609.1,2593862.5,2041410.5,1615553.0,2178368.0,2126095.5,1650989.0,1407780.8,1323120.1,1425461.1,1620939.8,1830740.1,0.0,
2949,562.5674243589275,9.382264,height,,,,,,,,,,,0.0,12743801.0,0.0,0.0,0.0,2847972.5,1123681.9,3022455.2,0.0,0.0,0.0,1203441.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2744038.5,0.0,1880136.0,16267714.0,2515120.8,2370633.5,0.0,5517205.0,0.0,0.0,0.0,0.0,1190837.9,3475379.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2950,492.514681799632,9.434807,height,,,,,,,,,,,0.0,3377221.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9441664.0,3809858.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2951,986.0364778178148,9.398626,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1659390.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2856282.5,0.0,36207256.0,0.0,0.0,0.0,0.0,3625356.2,0.0,0.0,0.0,0.0,0.0,11181906.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2952,998.0364060890794,9.424799,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3616080.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2953,1012.0521933415196,9.411215,height,,,,,,,,,,,2036098.1,8011651.0,0.0,0.0,0.0,12230733.0,0.0,4416501.5,0.0,0.0,130316056.0,0.0,0.0,4354673.0,0.0,0.0,0.0,0.0,0.0,25865654.0,0.0,390935940.0,4003140.2,0.0,0.0,0.0,25243066.0,0.0,0.0,0.0,0.0,1744397.9,144707410.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95509420.0,0.0,
2954,473.2649858837556,9.430233,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2209061.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21856048.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2955,593.6342387774566,9.394086,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2297735.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1343323.9,0.0,1177764.2,0.0,0.0,0.0,0.0,2388736.2,0.0,0.0,0.0,0.0,0.0,2309146.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2307948.2,0.0,
2956,506.5306878896191,9.36265,height,,,,,,,,,,,104896440.0,235172220.0,47279930.0,72016130.0,36880468.0,271367000.0,68338190.0,188458320.0,62284240.0,61856220.0,928931600.0,97728530.0,44662496.0,284167040.0,127887410.0,58686220.0,63534116.0,45828160.0,67325660.0,419827600.0,0.0,1593961500.0,155225360.0,43541590.0,37806080.0,87574750.0,564875500.0,47938068.0,46697316.0,0.0,113893580.0,108618060.0,970507000.0,0.0,63771984.0,0.0,34599704.0,0.0,0.0,34610060.0,756204200.0,0.0,
2957,550.5668483379123,9.423361,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1261731.2,0.0,0.0,0.0,0.0,2361506.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1831771.9,0.0,2909788.0,0.0,0.0,0.0,0.0,3010107.0,0.0,0.0,0.0,0.0,0.0,2640438.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2958,268.2999639797404,9.438742,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3360652.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1341779.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2959,528.5115132762293,9.438893,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2633631.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11710975.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2906576.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2960,1011.04031424567,9.437618,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1427261.8,0.0,7494908.5,1257076.8,0.0,0.0,0.0,3244817.8,0.0,0.0,0.0,0.0,0.0,2182244.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2961,1010.0367323088846,9.436918,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1888088.0,0.0,10760784.0,2001414.0,0.0,0.0,0.0,4344852.5,0.0,0.0,0.0,0.0,0.0,3066804.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2962,624.6292035697888,9.4521055,height,,,,,,,,,,,28046392.0,28600124.0,16616505.0,19394480.0,24241694.0,19864848.0,14892672.0,34944880.0,51376760.0,28684032.0,15937915.0,24887944.0,55370108.0,74060230.0,28287748.0,0.0,0.0,0.0,0.0,0.0,0.0,22448834.0,18905492.0,10150449.0,7143417.0,16748683.0,8177549.5,32279528.0,50816916.0,37644640.0,32021660.0,27691038.0,21257872.0,26324976.0,25440198.0,23299688.0,19754128.0,18620986.0,19503968.0,0.0,16645166.0,0.0,
2963,602.4156390086301,9.454539,height,,,,,,,,,,,8337958.5,14247109.0,4704585.5,5846668.0,6063572.0,3962042.2,5406479.5,5935165.0,6271753.5,7689574.0,3951009.0,6586891.0,4036580.5,8203621.0,6011992.5,5613959.5,6897712.5,4725502.5,5044701.5,5205634.5,0.0,2547434.0,5109650.0,5654739.5,4080899.0,6560256.0,6331451.5,6866230.5,5580943.5,9033214.0,6329721.5,6348784.0,6314544.0,6349748.0,6613677.0,6081183.5,6024990.0,6172125.5,6162803.0,8341063.0,4352540.0,0.0,
2964,480.5143433619196,9.39099,height,,,,,,,,,,,2459008.0,19886530.0,2176145.2,2945694.0,1549484.4,18868586.0,3944508.0,6139424.0,2634735.0,2647711.0,42239504.0,4019519.8,2277355.2,14222736.0,4409553.0,2542317.0,3020483.2,2196079.0,2549503.8,24097276.0,0.0,288855870.0,3524325.5,0.0,0.0,3702870.2,15165246.0,2231625.5,0.0,2541481.8,3431539.5,7965023.0,3482587.8,3041810.5,2179384.5,2591047.8,1447524.4,1331633.6,1246991.9,1206866.5,0.0,0.0,
2965,520.5453540358918,9.440695,height,,,,,,,,,,,1772166.8,3451121.2,1980628.8,2446703.8,2017765.8,1833632.9,2732391.5,3109741.0,2253259.5,2551431.2,1917822.9,2510096.8,1919118.4,7933882.5,0.0,1770600.2,2141430.0,1876073.0,2222699.8,2313462.5,0.0,4781604.5,2247385.0,0.0,1235473.1,2271540.8,5247410.0,1808152.5,1867695.8,1752460.8,5035681.5,0.0,5071149.5,2922018.5,2367342.0,0.0,1993840.2,1560787.2,1629526.2,1811019.2,3023329.0,0.0,
2966,612.1828550722211,9.470343,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3450484.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2967,735.5224954232915,9.470343,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2440567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2968,848.4491561646971,9.470343,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1626644.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2969,904.5103104183796,9.470343,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2063908.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2970,1325.901405486219,9.526286,height,,,,,,,,,,,98892000.0,112483384.0,98960744.0,105484410.0,98875120.0,99947416.0,97933280.0,91464300.0,108187850.0,118073560.0,96986984.0,114860340.0,96865384.0,108157850.0,81741336.0,99491750.0,101437620.0,102601020.0,94884424.0,103940504.0,0.0,92686664.0,87383864.0,98955510.0,93162310.0,105499650.0,102731496.0,93949976.0,2431658.0,92588104.0,90558470.0,101109490.0,101160800.0,103019690.0,108590424.0,105006870.0,96337120.0,107554340.0,110824270.0,99525096.0,119217760.0,1819747.1,
2971,595.5968395732867,9.458614,height,,,,,,,,,,,0.0,6807234.5,0.0,0.0,0.0,0.0,0.0,3047487.2,0.0,0.0,0.0,0.0,0.0,0.0,1124771.1,0.0,0.0,0.0,0.0,0.0,0.0,5938206.5,4317547.5,0.0,0.0,4242289.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2972,1040.0834447755176,9.476617,height,,,,,,,,,,,3464042.8,25509268.0,2211303.5,4537221.0,0.0,46207028.0,6356949.5,13418080.0,3477999.5,3807442.2,29720096.0,6516071.0,1876097.8,34785524.0,11304188.0,3713976.5,8284872.5,3384529.0,3996776.0,60145780.0,0.0,199610290.0,14330381.0,2213918.8,1924487.8,5825631.5,37692670.0,2294938.0,0.0,2552767.8,5146105.0,7488843.5,31458292.0,5385493.0,3083556.5,3514054.8,2242268.5,0.0,0.0,1828305.9,3892227.5,0.0,
2973,592.6143136006428,9.476274,height,,,,,,,,,,,91267290.0,75195630.0,76070910.0,67068964.0,56366536.0,70184130.0,73166230.0,84688510.0,74346640.0,69062490.0,70910160.0,74065256.0,75883610.0,75609304.0,77272950.0,97019870.0,72767520.0,82490940.0,87246456.0,69300984.0,0.0,38723770.0,81951690.0,37754110.0,34319156.0,78670460.0,43996708.0,76239016.0,18040152.0,73299270.0,86903910.0,78909880.0,65601444.0,76328280.0,92378180.0,67514040.0,56289464.0,60246684.0,63153132.0,69035496.0,70807810.0,0.0,
2974,1038.0676091214125,9.4775715,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2182047.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2622650.8,0.0,4851803.5,0.0,0.0,0.0,0.0,3624187.8,0.0,0.0,0.0,0.0,0.0,2372985.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2975,1039.0712760823694,9.476064,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2047826.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2370939.5,0.0,3448740.2,0.0,0.0,0.0,0.0,2562439.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2976,1068.114929774454,9.480686,height,,,,,,,,,,,94882616.0,114223100.0,104161736.0,115878420.0,49529396.0,92127600.0,119518810.0,148224800.0,118006024.0,117000590.0,102716530.0,123006130.0,84056320.0,117926710.0,107609010.0,149711100.0,123112040.0,101054980.0,150686980.0,105598840.0,0.0,70522960.0,133298170.0,12175329.0,11827177.0,116133090.0,30327548.0,95454856.0,27893990.0,98477944.0,166650100.0,90311260.0,86324320.0,120153250.0,112897860.0,73565580.0,56778932.0,54183056.0,64863440.0,63156004.0,97940060.0,0.0,
2977,537.5697009428782,9.48453,height,,,,,,,,,,,8334643.5,9573033.0,8404047.0,9853521.0,5645587.0,8971175.0,9555708.0,10613529.0,10066601.0,8835613.0,8742724.0,9190325.0,7865164.0,9568052.0,8755834.0,9778760.0,9418774.0,8645650.0,10034233.0,8913229.0,0.0,8126496.0,9869745.0,2375468.5,2365378.8,8660650.0,4812340.0,7966860.5,4169333.2,7784214.5,10907595.0,8740258.0,7941790.0,8539476.0,9403055.0,7000301.5,5880758.5,5467653.5,6503108.0,6478112.0,6969009.5,0.0,
