cluster index	parent mass	RTMean	ATTRIBUTE_treatment:GNPSGROUP:nan	ATTRIBUTE_treatment:GNPSGROUP:PET	ATTRIBUTE_treatment:GNPSGROUP:PS	ATTRIBUTE_treatment:GNPSGROUP:Untreated	ATTRIBUTE_concentration_ug_ml:GNPSGROUP:nan	ATTRIBUTE_concentration_ug_ml:GNPSGROUP:0.5	ATTRIBUTE_concentration_ug_ml:GNPSGROUP:100.0	ATTRIBUTE_concentration_ug_ml:GNPSGROUP:0.0	ATTRIBUTE_collection_dates:GNPSGROUP:nan	ATTRIBUTE_collection_dates:GNPSGROUP:110626.0	ATTRIBUTE_collection_dates:GNPSGROUP:180626.0	ATTRIBUTE_collection_dates:GNPSGROUP:210626.0	ATTRIBUTE_collection_dates:GNPSGROUP:160526.0	ATTRIBUTE_collection_dates:GNPSGROUP:190626.0	ATTRIBUTE_collection_dates:GNPSGROUP:120626.0	ATTRIBUTE_cell_type:GNPSGROUP:nan	ATTRIBUTE_cell_type:GNPSGROUP:A549	ATTRIBUTE_cell_type:GNPSGROUP:MDM	ATTRIBUTE_blood_donor:GNPSGROUP:nan	ATTRIBUTE_blood_donor:GNPSGROUP:A	ATTRIBUTE_blood_donor:GNPSGROUP:B	ATTRIBUTE_cell_type_treatment:GNPSGROUP:nan	ATTRIBUTE_cell_type_treatment:GNPSGROUP:A549_PET	ATTRIBUTE_cell_type_treatment:GNPSGROUP:A549_PS	ATTRIBUTE_cell_type_treatment:GNPSGROUP:A549_Untreated	ATTRIBUTE_cell_type_treatment:GNPSGROUP:MDM_PET	ATTRIBUTE_cell_type_treatment:GNPSGROUP:MDM_PS	ATTRIBUTE_cell_type_treatment:GNPSGROUP:MDM_Untreated	ATTRIBUTE_cell_type_treatment_concentration:GNPSGROUP:nan	ATTRIBUTE_cell_type_treatment_concentration:GNPSGROUP:A549_PET_0.5	ATTRIBUTE_cell_type_treatment_concentration:GNPSGROUP:A549_PET_100	ATTRIBUTE_cell_type_treatment_concentration:GNPSGROUP:A549_PS_0.5	ATTRIBUTE_cell_type_treatment_concentration:GNPSGROUP:A549_PS_100	ATTRIBUTE_cell_type_treatment_concentration:GNPSGROUP:A549_Untreated_0	ATTRIBUTE_cell_type_treatment_concentration:GNPSGROUP:MDM_PET_0.5	ATTRIBUTE_cell_type_treatment_concentration:GNPSGROUP:MDM_PET_100	ATTRIBUTE_cell_type_treatment_concentration:GNPSGROUP:MDM_PS_0.5	ATTRIBUTE_cell_type_treatment_concentration:GNPSGROUP:MDM_PS_100	ATTRIBUTE_cell_type_treatment_concentration:GNPSGROUP:MDM_Untreated_0	component	#Scan#	Compound_Name
1696	826.6841078342122	6.210095	0	3145713.333333333	3801609.883333333	3657823.85	0	3333323.0583333336	3614000.158333333	3657823.85	0	3735756.72	3798462.44	3088279.1	4704878.86	2672302.4000000004	4627214.5	0	3540832.753333333	3480155.36	0	1327470.98	4408116.24	0	3693942.3	3538848.95	3238581.266666667	2597484.3666666667	4064370.8166666655	4077066.4333333336	0	3059562.266666667	4328322.333333333	3333871.8000000003	3743826.1	3238581.266666667	2510772.6666666665	2684196.066666667	4429085.5	3699656.133333333	4077066.4333333336	282		
1697	368.3889706035621	6.21214	0	118977768.33333331	142952295.5	143232425.66666666	0	116822390.5	145107673.33333334	143232425.66666666	0	146830472.0	136714182.0	136520630.0	142460048.0	117697912.22222222	130647450.0	0	140021761.33333334	126815260.0	0	88079038.0	149906694.0	0	131072745.0	143299956.66666666	151363403.33333334	106882791.66666669	142604634.33333334	135101448.0	0	112963870.0	149181620.0	141696543.33333334	144903370.0	151363403.33333334	80999533.33333333	132766050.0	131629615.33333331	153579653.33333334	135101448.0	92		
1698	735.7706086714853	6.21215	0	4397092.166666667	5804750.725000001	5170410.883333334	0	4147654.5833333335	6054188.308333334	5170410.883333334	0	6134542.4	5312047.24	5398358.4	5083939.8	4451929.066666666	3732779.2	0	5614982.680000001	4614655.986666666	0	2992690.0	5767338.16	0	5133414.366666666	5903733.5	6000617.666666667	3660769.966666667	5705767.95	4340204.100000001	0	3792017.4	6474811.333333333	6016544.0	5790923.0	6000617.666666667	2585606.1	4735933.833333333	4196450.833333333	7215085.066666666	4340204.100000001	282	1698.0	amylamine-C19:0
1699	856.5853392011455	6.216821	0	1124582.4166666667	1284718.8583333334	1634145.9833333334	0	941004.4333333332	1468296.8416666668	1634145.9833333334	0	2744003.54	1968597.06	2052213.8	245667.42	407120.2333333333	0.0	0	2254938.1333333333	326161.28	0	732816.42	0.0	0	2044441.9833333332	2233555.95	2718694.8000000003	204722.85	335881.76666666666	549597.1666666666	0	1621819.0	2467064.966666667	2142198.7333333334	2324913.1666666665	2718694.8000000003	0.0	409445.7	0.0	671763.5333333333	549597.1666666666	-1	1699.0	PC(19:1/22:1); [M+H]+ C49H95N1O8P1
1700	560.503526643896	6.209705	0	141426.29166666666	400081.475	0.0	0	141426.29166666666	400081.475	0.0	0	0.0	0.0	667353.14	632265.5	0.0	0.0	0	222451.0466666667	210755.16666666663	0	0.0	0.0	0	282852.5833333333	273275.0333333333	0.0	0.0	526887.9166666666	0.0	0	565705.1666666666	0.0	0.0	546550.0666666667	0.0	0.0	0.0	0.0	1053775.8333333333	0.0	102		
1701	426.441946390976	6.215137	0	3923970.866666666	4772194.683333334	4293344.55	0	4120973.025	4575192.524999999	4293344.55	0	4202416.92	3884919.7	3828686.9	5038485.0	4500118.977777777	4840440.5	0	3972007.84	4702262.42	0	3530632.26	5537670.0	0	3823704.016666667	4291162.95	3630305.266666667	4024237.716666667	5253226.416666667	4956383.833333333	0	3464362.9333333336	4183045.1	4512729.833333333	4069596.0666666655	3630305.266666667	3401194.6666666665	4647280.766666667	5105604.666666667	5400848.166666667	4956383.833333333	-1		
1702	543.342963222699	6.181711	0	16553894.066666668	6785537.608333333	88100567.25	0	15481214.458333334	7858217.216666666	88100567.25	0	35191983.9	72205773.6	21511705.96	0.0	17058351.033333335	10604107.0	0	42969821.15333333	10941951.086666668	0	20630079.16	12195774.1	0	21383305.133333333	6512794.75	159056906.0	11724483.0	7058280.466666666	17144228.5	0	33636888.666666664	9129721.6	6001120.833333333	7024468.666666667	159056906.0	8604548.0	14844418.0	13682300.333333334	434260.6	17144228.5	-1		
1703	507.2727510267463	6.2105393	0	623353.2916666666	160603.99166666667	6073887.533333334	0	783957.2833333333	0.0	6073887.533333334	0	2424550.2	4378058.0	1055307.8	0.0	729025.8444444444	0.0	0	2619305.333333333	437415.50666666665	0	871506.4199999999	440740.1	0	879423.1666666666	0.0	11337680.333333334	367283.4166666667	321207.98333333334	810094.7333333334	0	1758846.3333333333	0.0	0.0	0.0	11337680.333333334	734566.8333333334	0.0	642415.9666666667	0.0	810094.7333333334	-1		
1704	522.4883703423425	6.2388964	0	111008.25833333336	159405.13333333333	0.0	0	111008.25833333336	159405.13333333333	0.0	0	0.0	0.0	266419.82	382572.32	0.0	0.0	0	88806.60666666667	127524.10666666667	0	0.0	0.0	0	222016.5166666667	0.0	0.0	0.0	318810.26666666666	0.0	0	444033.0333333334	0.0	0.0	0.0	0.0	0.0	0.0	0.0	637620.5333333333	0.0	757		
1705	598.5531658939508	6.2388964	0	96580.21666666667	167415.5	0.0	0	96580.21666666667	167415.5	0.0	0	0.0	0.0	231792.52	401797.2	0.0	0.0	0	77264.17333333334	133932.4	0	0.0	0.0	0	193160.43333333332	0.0	0.0	0.0	334831.0	0.0	0	386320.8666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	669662.0	0.0	-1		
1706	806.5699657782459	6.2460446	0	8396668.916666666	9775473.666666666	10130621.9	0	6602000.041666667	11570142.541666666	10130621.9	0	13644179.8	13181970.9	13163403.6	4095082.2	6491806.655555556	0.0	0	13329851.433333334	5260111.393333334	0	8820825.1	2864426.88	0	11864488.416666666	13465239.0	15989802.333333334	4928849.416666667	6085708.333333333	4271441.466666667	0	9167446.5	14561530.333333334	13822707.666666666	13107770.333333334	15989802.333333334	933794.1666666666	8923904.666666666	2484051.833333333	9687364.833333334	4271441.466666667	-1	1706.0	Spectral Match to 1-Palmitoyl-2-docosahexaenoyl-sn-glycero-3-phosphocholine from NIST14
1707	598.5884035855242	6.2546163	0	659592.5583333333	862992.15	214957.5833333333	0	509561.9083333334	1013022.8	214957.5833333333	0	887733.5599999999	277253.32	1249038.54	954113.0	154270.26666666666	1331637.5	0	804675.14	499375.66	0	0.0	544013.98	0	778413.2999999999	1018316.9666666668	429915.1666666667	540771.8166666667	707667.3333333334	0.0	0	1045669.4666666668	511157.1333333333	548699.0	1487934.933333333	429915.1666666667	0.0	1081543.6333333333	443879.1666666667	971455.5	0.0	-1		
1708	430.4044694313804	6.2496033	0	5186265.483333333	6212880.25	6386055.75	0	5112687.916666667	6286457.816666666	6386055.75	0	6522910.3	6173363.4	5959182.2	5948520.9	5177044.477777777	5492799.0	0	6218485.3	5455253.586666667	0	3900033.96	6517205.9	0	5796872.833333333	6330730.583333333	6837219.666666667	4575658.133333334	6095029.916666667	5934891.833333333	0	5077936.666666667	6515809.0	6294215.333333333	6367245.833333333	6837219.666666667	3503226.0	5648090.266666667	5575373.666666667	6614686.166666667	5934891.833333333	299		
1709	540.5354887701245	6.2537	0	402727.625	648510.3083333332	217955.41666666663	0	291072.35000000003	760165.5833333334	217955.41666666663	0	545803.9400000001	0.0	1038706.26	924522.52	153047.12222222224	0.0	0	528170.0666666667	400002.44666666666	0	0.0	275484.82	0	574580.7333333333	527889.0166666666	435910.8333333333	230874.5166666667	769131.6	0.0	0	690527.0	458634.4666666666	473762.4	582015.6333333333	435910.8333333333	0.0	461749.0333333334	0.0	1538263.2	0.0	20		
1710	488.45784097567946	6.252695	0	1939000.0833333333	2222792.475	2154043.333333333	0	2026495.9083333332	2135296.65	2154043.333333333	0	2157654.14	1925958.82	1890768.88	2422354.92	2053382.522222222	2401644.2	0	1991460.6133333333	2199590.7666666666	0	1484805.98	2691611.4	0	1947818.1	2109232.066666667	1843202.7333333327	1930182.066666667	2336352.8833333333	2464883.933333333	0	1749069.9	2146566.3000000003	2224448.566666667	1994015.5666666664	1843202.7333333327	1693442.1333333335	2166922.0	2439023.033333333	2233682.7333333334	2464883.933333333	-1		
1711	523.2460332149179	6.226748	0	165643.88333333333	0.0	1665481.6333333335	0	165643.88333333333	0.0	1665481.6333333335	0	791103.96	1207474.0	397545.32	0.0	0.0	0.0	0	798707.76	0.0	0	0.0	0.0	0	331287.76666666666	0.0	3330963.266666667	0.0	0.0	0.0	0	662575.5333333333	0.0	0.0	0.0	3330963.266666667	0.0	0.0	0.0	0.0	0.0	-1		
1712	530.3482914893474	6.2499204	0	7400322.875	2431352.6	36699873.95	0	6241830.958333333	3589844.516666667	36699873.95	0	18131948.14	27646736.1	8710408.48	0.0	6889612.222222222	3727375.8	0	18163030.90666667	4382259.053333333	0	8718055.2	4428721.96	0	9020543.833333334	2223855.4	68326356.06666666	5780101.916666667	2638849.8000000003	5073391.833333333	0	14848965.833333334	3192121.833333333	1968520.066666667	2479190.7333333334	68326356.06666666	2872138.333333333	8688065.5	5277699.600000001	0.0	5073391.833333333	4		
1713	690.5077280313809	6.2814584	0	1597444.2666666666	1874449.0	2289112.4166666665	0	1607647.25	1864246.0166666664	2289112.4166666665	0	3360222.68	3833217.56	3886038.5	0.0	0.0	0.0	0	3693159.58	0.0	0	0.0	0.0	0	3194888.533333333	3748898.0	4578224.833333333	0.0	0.0	0.0	0	2598355.1666666665	3791421.9	3832233.8333333335	3665562.1666666665	4578224.833333333	0.0	0.0	0.0	0.0	0.0	10	1713.0	PC(14:0/15:1); [M+H]+ C37H73N1O8P1
1714	572.3948239522963	6.261805	0	451620.4166666667	121007.00833333336	3107412.083333333	0	572627.4249999999	0.0	3107412.083333333	0	1448898.1	1805376.8	853691.9	0.0	552907.511111111	0.0	0	1369322.2666666666	331744.50666666665	0	765036.42	230197.1	0	711409.9166666666	0.0	5423791.5	191830.91666666663	242014.0166666667	791032.6666666666	0	1422819.8333333333	0.0	0.0	0.0	5423791.5	383661.8333333333	0.0	484028.0333333334	0.0	791032.6666666666	204		
1715	540.426676520238	6.285758	0	293293.74166666664	942647.8583333334	1228766.7833333334	0	413760.4083333334	822181.1916666668	1228766.7833333334	0	649699.3400000001	814286.5	1591360.64	0.0	769685.2777777778	0.0	0	1018448.8266666668	461811.1666666667	0	0.0	1385433.5	0	227951.15	1508380.3	1619581.2333333334	358636.3333333333	376915.4166666667	837952.3333333334	0	455902.3	0.0	1199139.3333333333	1817621.2666666664	1619581.2333333334	0.0	717272.6666666666	0.0	753830.8333333334	837952.3333333334	394		
1716	719.606440453302	6.219212	0	182134.56666666665	267362.98333333334	669463.2000000001	0	129030.25	320467.3	669463.2000000001	0	0.0	0.0	0.0	0.0	1045638.8666666668	0.0	0	0.0	627383.3200000001	0	1113028.44	769121.5199999999	0	0.0	0.0	0.0	364269.1333333333	534725.9666666667	1338926.4	0	0.0	0.0	0.0	0.0	0.0	0.0	728538.2666666666	516121.0	553330.9333333333	1338926.4	-1	1716.0	Spectral Match to KDdiA-PC from NIST14
1717	744.4962130945197	6.302134	0	676565.4249999999	1081013.7833333334	980345.4	0	737304.025	1020275.1833333332	980345.4	0	1782549.4600000002	1635236.8	1722985.36	0.0	141018.3111111111	0.0	0	1713590.54	84610.98666666666	0	253832.96	0.0	0	1353130.85	1950500.1	1960690.8	0.0	211527.46666666667	0.0	0	979125.4	1727136.3	1970090.7	1930909.5	1960690.8	0.0	0.0	0.0	423054.93333333335	0.0	101	1717.0	PAF (o-16:0/18:2)
1718	764.5231017046985	6.309588	0	3990259.866666666	4739550.350000001	4589676.7	0	3037761.483333333	5692048.733333333	4589676.7	0	3413966.8600000003	3793716.58	3903954.94	4869215.94	5650002.355555556	1541490.0	0	3703879.46	5115839.393333334	0	7581088.8	2897213.44	0	3219249.6833333336	3894714.0	4291469.933333334	4761270.05	5584386.7	4887883.466666667	0	2690999.4333333336	3747499.9333333336	3871932.0	3917496.0	4291469.933333334	1578686.6	7943853.5	4009427.9	7159345.5	4887883.466666667	10	1718.0	PE(16:0/22:6); [M+H]+ C43H75N1O8P1
1719	744.5538080897053	6.2767	0	2944024.608333333	3396189.483333333	3830313.5	0	2760714.85	3579499.2416666667	3830313.5	0	5830016.9	6534089.54	6358136.0	241849.64	471554.4111111111	0.0	0	6240747.48	363549.1933333333	0	848797.9399999998	0.0	0	5339128.033333333	6432427.166666667	7660627.0	548921.1833333332	359951.8	0.0	0	4248955.733333333	6429300.333333333	6793903.666666667	6070950.666666667	7660627.0	0.0	1097842.3666666665	0.0	719903.6	0.0	412	1719.0	PC(16:1/17:1); [M+H]+ C41H79N1O8P1
1720	496.50918663754175	6.3141	0	552495.9083333333	1537525.8833333335	1570405.3833333335	0	800533.2916666666	1289488.5	1570405.3833333335	0	1368704.22	1283186.44	1921219.28	0.0	1293016.0111111111	0.0	0	1524369.98	775809.6066666667	0	909290.64	1418138.1800000002	0	748987.2833333332	2042863.0166666668	2038149.3	356004.5333333334	1032188.75	1102661.4666666666	0	497741.6333333333	1000232.9333333332	2177432.8666666667	1908293.1666666667	2038149.3	0.0	712009.0666666668	526958.6666666666	1537418.8333333333	1102661.4666666666	21		
1721	614.5834820624298	6.312044	0	236953.4916666667	300017.05833333335	0.0	0	136525.23333333334	400445.31666666665	0.0	0	0.0	0.0	532376.4	756352.92	0.0	0.0	0	177458.8	252117.64	0	0.0	0.0	0	273050.4666666667	170596.53333333333	0.0	200856.5166666667	429437.5833333333	0.0	0	546100.9333333333	0.0	0.0	341193.06666666665	0.0	0.0	401713.0333333334	0.0	858875.1666666666	0.0	-1		
1722	556.5302730151903	6.316326	0	132296.13333333333	321158.2166666667	0.0	0	132296.13333333333	321158.2166666667	0.0	0	0.0	0.0	575829.9400000001	512460.5	0.0	0.0	0	191943.31333333332	170820.16666666666	0	0.0	0.0	0	264592.26666666666	215266.0166666667	0.0	0.0	427050.4166666667	0.0	0	529184.5333333333	0.0	0.0	430532.0333333334	0.0	0.0	0.0	0.0	854100.8333333334	0.0	57		
1723	502.3169123408669	6.2498827	0	5511919.366666666	1947340.816666667	21794513.933333334	0	4715541.208333333	2743718.975	21794513.933333334	0	9574715.0	17190069.419999998	7814435.479999999	0.0	4943121.233333333	2894015.2	0	11526406.633333333	3158807.0866666664	0	6446480.9	3029940.3600000003	0	7125685.566666666	2113792.183333333	39153077.66666666	3898153.1666666665	1780889.45	4435950.2	0	11512640.833333334	2738730.3000000003	1709667.6	2517916.7666666666	39153077.66666666	2078077.5	5718228.833333333	3561778.9	0.0	4435950.2	-1		
1724	622.5523426047494	6.3296275	0	211190.96666666667	272402.94166666665	178843.58333333334	0	120751.41666666669	362842.4916666667	178843.58333333334	0	0.0	0.0	530474.1	630151.28	119229.05555555556	0.0	0	176824.7	281587.86000000004	0	214612.3	0.0	0	241502.8333333333	200558.91666666663	0.0	180879.1	344246.9666666667	357687.1666666667	0	483005.6666666667	0.0	0.0	401117.8333333333	0.0	0.0	361758.2	0.0	688493.9333333333	357687.1666666667	57		
1725	623.5750837414753	6.3328705	0	139020.36666666667	225649.3333333333	0.0	0	139020.36666666667	225649.3333333333	0.0	0	0.0	0.0	333648.88	541558.4	0.0	0.0	0	111216.29333333332	180519.46666666667	0	0.0	0.0	0	278040.73333333334	0.0	0.0	0.0	451298.6666666667	0.0	0	556081.4666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	902597.3333333334	0.0	102		
1726	629.1959276878428	6.326892	0	426783.4583333333	176493.4	0.0	0	250993.9583333333	352282.9	0.0	0	0.0	423584.16	602385.5	421894.8	0.0	0.0	0	341989.88666666666	140631.6	0	0.0	0.0	0	501987.9166666667	352986.8	0.0	351579.0	0.0	0.0	0	1003975.8333333334	0.0	0.0	705973.6	0.0	0.0	703158.0	0.0	0.0	0.0	104	1726.0	Contaminant vial septum ThermoFisher C5000-44B
1727	628.1951872687791	6.331713	0	757057.35	512513.95	0.0	0	437990.9166666667	831580.3833333334	0.0	0	0.0	712067.4400000001	1051178.2	765759.4400000001	287758.9111111111	0.0	0	587748.5466666666	427908.49333333335	0	0.0	517966.04	0	875981.8333333334	593389.5333333333	0.0	638132.8666666667	431638.3666666667	0.0	0	1751963.6666666667	0.0	0.0	1186779.066666667	0.0	0.0	1276265.7333333334	0.0	863276.7333333334	0.0	104	1727.0	Contaminant vial septum ThermoFisher C5000-44B
1728	636.5676423613381	6.3312616	0	2967922.5083333333	3086154.0500000003	2319035.333333333	0	2416294.9	3637781.658333333	2319035.333333333	0	3269384.0	1677550.3199999998	3354450.96	4319728.0200000005	2063014.411111111	4890434.5	0	2767128.4266666668	3003746.953333333	0	2854940.5	1836572.34	0	3209913.766666667	2634034.466666667	2147745.6666666665	2725931.25	3538273.6333333333	2490325.0	0	3732692.5	2687135.033333333	1537621.5	3730447.4333333336	2147745.6666666665	1252431.3333333333	4199431.166666667	3142434.266666667	3934113.0	2490325.0	-1		
1729	756.5531441621562	6.317685	0	4504236.958333333	5643831.441666666	5946467.2	0	4285190.941666666	5862877.458333333	5946467.2	0	8688006.7	9603739.2	9775520.6	0.0	1902143.5	0.0	0	9355755.5	1141286.1	0	2501350.0	922508.3	0	8175922.416666667	9630338.166666666	11166256.333333334	832551.5	1657324.7166666668	726678.0666666668	0	6195274.166666667	10156570.666666666	10076087.666666666	9184588.666666666	11166256.333333334	0.0	1665103.0	869401.9333333332	2445247.5	726678.0666666668	-1	1729.0	PC-DAG (16:0/18:3)
1730	600.4965421069671	6.332016	0	737496.975	1121157.2416666665	875822.2000000001	0	790266.7916666666	1068387.425	875822.2000000001	0	855764.9	0.0	1144609.08	1583764.62	800024.7555555557	2437868.0	0	666791.3266666667	1170460.9266666663	0	1189072.64	738545.52	0	633095.0333333333	784453.5166666666	498859.5333333334	841898.9166666666	1457860.9666666668	1252784.8666666667	0	1266190.066666667	0.0	581454.8333333334	987452.2	498859.5333333334	0.0	1683797.8333333333	1313422.2666666666	1602299.6666666667	1252784.8666666667	-1		
1731	560.5037286917122	6.337511	0	2069129.683333333	2393833.583333333	1519858.05	0	1366479.4833333334	3096483.783333333	1519858.05	0	2691159.48	1283387.78	3839811.16	2487381.8	964530.8	2485229.2	0	2604786.14	1573527.6933333331	0	1451223.44	781977.8400000001	0	2913149.5666666664	2588562.533333333	2020506.5	1225109.8	2199104.6333333333	1019209.6	0	3156303.9333333336	2669995.2	1013340.4	4163784.6666666665	2020506.5	0.0	2450219.6	1296273.6	3101935.6666666665	1019209.6	102		
1732	543.343261741981	6.3021135	0	16529905.875	5720421.933333334	18728833.28333333	0	13743692.433333332	8506635.375	18728833.28333333	0	6127726.24	18540100.4	17671251.54	0.0	17572904.833333332	9525399.0	0	14113026.06	11178769.5	0	22358770.0	11177538.5	0	18975322.416666668	5323357.7	21967770.066666663	14084489.333333334	6117486.166666667	15489896.5	0	30802083.33333333	7148561.5	4311028.066666666	6335687.333333333	21967770.066666663	7626686.0	20542292.666666668	12234972.333333334	0.0	15489896.5	-1		
1733	991.6620672808558	6.3565793	0	1050844.775	1151680.5916666666	938982.4	0	1423555.025	778970.3416666667	938982.4	0	766536.4800000001	381094.42	317605.28	1733387.4	1611245.2999999998	1569873.2	0	488412.06	1649201.1933333331	0	1372688.16	1841528.02	0	666737.9833333334	554292.1666666666	0.0	1434951.566666667	1749069.0166666666	1877964.8	0	1333475.9666666668	0.0	1108584.3333333333	0.0	0.0	1266330.1333333333	1603573.0	1985829.6666666667	1512308.3666666665	1877964.8	-1		
1734	950.6353975663462	6.358007	0	3032960.283333333	3624206.8166666655	3453857.9333333336	0	2792999.4083333337	3864167.6916666655	3453857.9333333336	0	4542242.44	4073202.68	3916677.32	2698690.82	2438555.3666666667	2508088.2	0	4177374.146666667	2529902.7066666665	0	2113933.16	2777084.14	0	3944634.5666666655	4310829.75	4375942.100000001	2121286.0	2937583.8833333333	2531773.7666666666	0	3148107.6333333333	4741161.5	4032132.233333333	4589527.266666667	4375942.100000001	1443229.6000000003	2799342.4	2548528.1666666665	3326639.6	2531773.7666666666	67		
1735	485.290121237837	6.3025846	0	4550154.566666666	1609131.8666666665	15003087.766666666	0	3766288.391666667	2392998.0416666665	15003087.766666666	0	5259273.0	13521382.34	5870541.66	0.0	4280082.311111111	2153238.0	0	8217065.666666667	2711598.5866666664	0	5707190.8	2427604.96	0	5621578.3	1849261.7333333332	26143648.266666666	3478730.833333333	1369002.0	3862527.266666667	0	9224526.333333334	2018630.2666666664	1596115.566666667	2102407.9	26143648.266666666	1506507.6666666667	5450954.0	2738004.0	0.0	3862527.266666667	26		
1736	592.5412202402363	6.423624	0	536173.275	546714.4916666667	0.0	0	275623.025	807264.7416666667	0.0	0	0.0	0.0	731131.24	1119440.8199999998	273277.0	1282299.9	0	243710.41333333336	622599.8	0	260767.58	487591.0	0	337529.4	271746.63333333336	0.0	734817.15	821682.35	0.0	0	675058.7999999999	0.0	0.0	543493.2666666667	0.0	0.0	1469634.3	427433.3	1215931.4	0.0	-1		
1737	955.5909924158464	6.3592467	0	1061173.1583333334	1081267.35	1200419.5333333334	0	1336188.7583333333	806251.75	1200419.5333333334	0	334689.76	330073.18	0.0	1906741.46	1978304.2333333332	2249543.2	0	221587.64666666667	1972532.5733333332	0	1368252.52	2642603.74	0	553969.1166666667	0.0	0.0	1568377.2	2162534.7	2400839.066666667	0	1107938.2333333334	0.0	0.0	0.0	0.0	1600539.066666667	1536215.3333333333	2636277.7333333334	1688791.6666666667	2400839.066666667	-1		
1738	864.6221666201166	6.3715606	0	1141543.875	1399955.5	1414163.4	0	1062583.525	1478915.85	1414163.4	0	2248564.54	2347201.3600000003	2114232.18	298106.82	438049.8222222223	0.0	0	2236666.0266666664	362198.8333333333	0	788489.68	0.0	0	2034665.4	2368160.8000000003	2377677.7333333334	248422.35	431750.2	450649.06666666665	0	1719544.4	2349786.4	2530789.7	2205531.9	2377677.7333333334	0.0	496844.7	0.0	863500.4	450649.06666666665	82		
1739	828.5520304695048	6.373869	0	1699294.9083333332	1932202.2916666667	1842424.2	0	1532719.9583333333	2098777.2416666667	1842424.2	0	2902333.34	2916028.54	2840254.22	521166.04	970400.1	0.0	0	2886205.3666666667	755962.0733333334	0	1746720.1800000002	0.0	0	2690261.9166666665	3069399.3833333333	2911704.233333333	708327.9	795005.2000000001	773144.1666666666	0	2491356.5	2889167.333333333	3156483.266666667	2982315.5	2911704.233333333	0.0	1416655.8	483040.06666666665	1106970.3333333333	773144.1666666666	45		
1740	794.5691936644205	6.3768373	0	2109424.3000000003	2426896.45	2359276.9166666665	0	1518681.566666667	3017639.1833333336	2359276.9166666665	0	3091508.68	2733934.94	2855672.76	1444041.98	1996190.9666666663	0.0	0	2893705.46	1679061.9066666667	0	2750221.76	842921.9800000001	0	2555417.966666667	2880627.4	3596436.5666666664	1663430.6333333335	1973165.5	1122117.2666666666	0	2034756.433333333	3076079.5	2941810.233333333	2819444.5666666664	3596436.5666666664	373998.3333333333	2952862.9333333336	724161.2666666666	3222169.733333333	1122117.2666666666	-1	1740.0	Spectral Match to Docosahexaenoyl PAF C-16 from NIST14
1741	615.3681769230022	6.371811	0	746257.3416666667	1321407.441666667	1444433.6666666667	0	715412.9916666667	1352251.7916666667	1444433.6666666667	0	1696443.92	437883.8	919903.7	0.0	2023046.9222222224	0.0	0	1018077.14	1213828.153333333	0	2818153.3600000003	823331.1	0	628669.1	1131489.5833333333	1570068.3333333333	863845.5833333334	1511325.3	1318799.0	0	529853.2000000001	727485.0	729806.3333333334	1533172.8333333333	1570068.3333333333	682682.1666666666	1045009.0	919310.2666666666	2103340.333333333	1318799.0	456		
