#Scan#	SpectrumFile	Annotation	OrigAnnotation	Protein	dbIndex	numMods	matchOrientation	startMass	Charge	MQScore	p-value	isDecoy	StrictEnvelopeScore	UnstrictEvelopeScore	CompoundName	Organism	FileScanUniqueID	FDR	LibraryName	mzErrorPPM	LibMetaData	Smiles	Inchi	LibSearchSharedPeaks	Abundance	ParentMassDiff	SpecMZ	ExactMass	LibrarySpectrumID
1997	spectra_filtered.mgf	*..*		:5832	10664	-1	0	744.589	1	0.89504	0	0	89268000.0	1683390.0	PAF (o-16:0/18:2) M+H	GNPS-LIBRARY	temp/spectra_filtered.mgf1997	-1	GNPS-LIBRARY.mgf	1358.52				7	0	1.01154	743.577	0	CCMSLIB00006678077
2120	spectra_filtered.mgf	*..*		:2562	574	-1	0	810.599	1	0.894929	0	0	2724190.0	165494000.0	Spectral Match to 1-Octadecanoyl-2-octadecenoyl-sn-glycero-3-phosphocholine from NIST14 M+Na	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf2120	-1	GNPS-NIST14-MATCHES.mgf	2.18359				6	0	0.00177002	810.601	0	CCMSLIB00003135060
738	spectra_filtered.mgf	*..*		:3886	5155	-1	0	293.247	1	0.894768	0	0	287161.0	1038110.0	Spectral Match to 9Z,11E,13E-Octadecatrienoic acid methyl ester from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf738	-1	GNPS-NIST14-MATCHES.mgf	3353.48				6	0	0.983398	292.264	0	CCMSLIB00003139642
552	spectra_filtered.mgf	*..*		:2743	1245	-1	0	219.21	1	0.894718	0	0	9448.92	3199950.0	Spectral Match to Pinolenic acid ethyl ester from NIST14 219.2	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf552	-1	GNPS-NIST14-MATCHES.mgf	4.03727				9	0	0.00088501	219.211	0	CCMSLIB00003135731
572	spectra_filtered.mgf	*..*		:12857	12857	-1	0	600.468	1	0.894661	0	0	321.854	1012190.0	Polidocanol [M+NH4]+	MSNLIB-POSITIVE	temp/spectra_filtered.mgf572	-1	MSNLIB-POSITIVE.mgf	1.11811				16	0	0.000671387	600.469	0	CCMSLIB00012287158
2045	spectra_filtered.mgf	*..*		:15409	15409	-1	0	794.57	1	0.894586	0	0	889828.0	37090000.0	PC(17:1/20:4); [M+H]+ C45H81N1O8P1 M+H	PNNL-LIPIDS-POSITIVE	temp/spectra_filtered.mgf2045	-1	PNNL-LIPIDS-POSITIVE.mgf	43.9384				8	0	0.0349121	794.605	0	CCMSLIB00010085033
2416	spectra_filtered.mgf	*..*		:1949	1949	-1	0	799.669	1	0.894491	0	0	3244500.0	3525820.0	SM(d17:1/24:1); [M+H]+ C46H92N2O6P1 M+H	PNNL-LIPIDS-POSITIVE	temp/spectra_filtered.mgf2416	-1	PNNL-LIPIDS-POSITIVE.mgf	1290.51				10	0	1.03198	798.637	0	CCMSLIB00010057211
609	spectra_filtered.mgf	*..*		:6834	6834	-1	0	263.237	1	0.894279	0	0	375149.0	43909300.0	2,4,6-Tri-tert-butylphenol_CE30 M+H	WFSR-LIBRARY	temp/spectra_filtered.mgf609	-1	WFSR-LIBRARY.mgf	0.347796				9	0	9.15527e-05	263.237	0	CCMSLIB00013940615
1025	spectra_filtered.mgf	*..*		:34185	34185	-1	0	432.111	1	0.8941	0	0	144.292	731201.0	Ex229 [M+H]+	MSNLIB-POSITIVE	temp/spectra_filtered.mgf1025	-1	MSNLIB-POSITIVE.mgf	294.645				6	0	0.127319	432.238	0	CCMSLIB00012336145
2341	spectra_filtered.mgf	*..*		:20487	20487	-1	0	787.669	1	0.893314	0	0	256373000.0	116484000.0	SM(d18:1/22:0); [M+H]+ C45H92N2O6P1 M+H	PNNL-LIPIDS-POSITIVE	temp/spectra_filtered.mgf2341	-1	PNNL-LIPIDS-POSITIVE.mgf	1203.47				7	0	0.947937	788.617	0	CCMSLIB00010091891
943	spectra_filtered.mgf	*..*		:741	1382	-1	0	567.592	1	0.892666	0	0	1769260.0	18233100.0	Spectral Match to Octadecanamide from NIST14 2M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf943	-1	GNPS-NIST14-MATCHES.mgf	16.5602				6	0	0.00939941	567.583	0	CCMSLIB00003135869
3376	spectra_filtered.mgf	*..*		:10105	10798	-1	0	922.784	1	0.892518	0	0	1784900000.0	14716700.0	TAG (16:0/18:1/22:6) M+NH4	GNPS-LIBRARY	temp/spectra_filtered.mgf3376	-1	GNPS-LIBRARY.mgf	2.71184				19	0	0.00250244	922.786	0	CCMSLIB00006678212
2577	spectra_filtered.mgf	*..*		:2275	2275	-1	0	773.654	1	0.892294	0	0	3308430.0	8108980.0	SM(d18:1/21:0); [M+H]+ C44H90N2O6P1 M+H	PNNL-LIPIDS-POSITIVE	temp/spectra_filtered.mgf2577	-1	PNNL-LIPIDS-POSITIVE.mgf	1270.56				8	0	0.982971	774.637	0	CCMSLIB00010057537
865	spectra_filtered.mgf	*..*		:34185	34185	-1	0	432.111	1	0.891771	0	0	144.292	512120.0	Ex229 [M+H]+	MSNLIB-POSITIVE	temp/spectra_filtered.mgf865	-1	MSNLIB-POSITIVE.mgf	294.716				6	0	0.12735	432.238	0	CCMSLIB00012336145
1749	spectra_filtered.mgf	*..*		:735	4938	-1	0	806.55	1	0.890923	0	0	340912.0	37327900.0	Spectral Match to 1-Palmitoyl-2-docosahexaenoyl-sn-glycero-3-phosphocholine from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf1749	-1	GNPS-NIST14-MATCHES.mgf	24.3671				7	0	0.0196533	806.57	0	CCMSLIB00003139425
2367	spectra_filtered.mgf	*..*		:24009	24009	-1	0	787.669	1	0.890821	0	0	4630930.0	38285600.0	SM(d18:1/22:0); [M+H]+ C45H92N2O6P1 M+H	PNNL-LIPIDS-POSITIVE	temp/spectra_filtered.mgf2367	-1	PNNL-LIPIDS-POSITIVE.mgf	1203.55				6	0	0.947998	788.617	0	CCMSLIB00010095413
1028	spectra_filtered.mgf	*..*		:2488	33	-1	0	263.237	1	0.890082	0	0	628374.0	809015.0	2,4,6-Tri-tert-butylphenol M+H	ECRFS_DB	temp/spectra_filtered.mgf1028	-1	ECRFS_DB.mgf	0.115932				9	0	3.05176e-05	263.237	0	CCMSLIB00012728788
1716	spectra_filtered.mgf	*..*		:1544	5126	-1	0	720.444	1	0.890066	0	0	56650.0	1229000.0	Spectral Match to KDdiA-PC from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf1716	-1	GNPS-NIST14-MATCHES.mgf	1162.51				6	0	0.837524	719.606	0	CCMSLIB00003139613
1920	spectra_filtered.mgf	*..*		:968	4257	-1	0	834.622	1	0.889855	0	0	190892.0	16278800.0	Spectral Match to 1-Octadecanoyl-2-(4Z,7Z,10Z,13Z,16Z,19Z-docosahexaenoyl)-sn-glycero-3-phosphocholine from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf1920	-1	GNPS-NIST14-MATCHES.mgf	25.3027				6	0	0.0211182	834.601	0	CCMSLIB00003138744
1829	spectra_filtered.mgf	*..*		:22935	22935	-1	0	689.56	1	0.889803	0	0	179091.0	14730200.0	SM(d18:1/15:0); [M+H]+ C38H78N2O6P1 M+H	PNNL-LIPIDS-POSITIVE	temp/spectra_filtered.mgf1829	-1	PNNL-LIPIDS-POSITIVE.mgf	1426.92				6	0	0.983948	690.544	0	CCMSLIB00010094339
793	spectra_filtered.mgf	*..*		:6012	2362	-1	0	282.279	0	0.889755	0	0	283986.0	46224000.0	Spectral Match to 9-Octadecenamide, (Z)- from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf793	-1	GNPS-NIST14-MATCHES.mgf	4150.4				12	0	1.17157	283.451	0	CCMSLIB00003136849
3035	spectra_filtered.mgf	*..*		:2357	957	-1	0	815.7	1	0.889344	0	0	1473320.0	1949050.0	Spectral Match to N-Tetracosanoyl-4-sphingenyl-1-O-phosphorylcholine from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf3035	-1	GNPS-NIST14-MATCHES.mgf	1.19721				6	0	0.000976562	815.701	0	CCMSLIB00003135443
651	spectra_filtered.mgf	*..*		:19885	19885	-1	0	432.311	1	0.88925	0	0	205.212	684247.0	glycodeoxycholic acid [M+H-H2O]+	MSNLIB-POSITIVE	temp/spectra_filtered.mgf651	-1	MSNLIB-POSITIVE.mgf	168.432				8	0	0.0728149	432.238	0	CCMSLIB00012306020
2095	spectra_filtered.mgf	*..*		:20385	20385	-1	0	798.601	1	0.888761	0	0	10138500.0	4210800.0	PC(17:0/20:3); [M+H]+ C45H85N1O8P1 M+H	PNNL-LIPIDS-POSITIVE	temp/spectra_filtered.mgf2095	-1	PNNL-LIPIDS-POSITIVE.mgf	0.993559				8	0	0.000793457	798.6	0	CCMSLIB00010091789
2146	spectra_filtered.mgf	*..*		:968	4257	-1	0	834.622	1	0.888134	0	0	190892.0	13576800.0	Spectral Match to 1-Octadecanoyl-2-(4Z,7Z,10Z,13Z,16Z,19Z-docosahexaenoyl)-sn-glycero-3-phosphocholine from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf2146	-1	GNPS-NIST14-MATCHES.mgf	2389.64				6	0	1.99445	836.616	0	CCMSLIB00003138744
1706	spectra_filtered.mgf	*..*		:735	4938	-1	0	806.55	1	0.887593	0	0	340912.0	9296010.0	Spectral Match to 1-Palmitoyl-2-docosahexaenoyl-sn-glycero-3-phosphocholine from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf1706	-1	GNPS-NIST14-MATCHES.mgf	24.7455				7	0	0.0199585	806.57	0	CCMSLIB00003139425
2048	spectra_filtered.mgf	*..*		:968	4257	-1	0	834.622	1	0.8873	0	0	190892.0	23654500.0	Spectral Match to 1-Octadecanoyl-2-(4Z,7Z,10Z,13Z,16Z,19Z-docosahexaenoyl)-sn-glycero-3-phosphocholine from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf2048	-1	GNPS-NIST14-MATCHES.mgf	25.7414				6	0	0.0214844	834.601	0	CCMSLIB00003138744
2334	spectra_filtered.mgf	*..*		:11669	11669	-1	0	838.633	1	0.887106	0	0	2615490.0	5333810.0	PC(18:0/22:4); [M+H]+ C48H89N1O8P1 M+H	PNNL-LIPIDS-POSITIVE	temp/spectra_filtered.mgf2334	-1	PNNL-LIPIDS-POSITIVE.mgf	0.873352				7	0	0.000732422	838.632	0	CCMSLIB00010077245
2142	spectra_filtered.mgf	*..*		:11681	11681	-1	0	811.669	1	0.886487	0	0	4318300.0	115863000.0	SM(d18:2/24:1); [M+H]+ C47H92N2O6P1 M+H	PNNL-LIPIDS-POSITIVE	temp/spectra_filtered.mgf2142	-1	PNNL-LIPIDS-POSITIVE.mgf	1316.1				6	0	1.06824	810.601	0	CCMSLIB00010077270
1830	spectra_filtered.mgf	*..*		:1155	1155	-1	0	832.586	1	0.886105	0	0	328397.0	23235000.0	PC(18:1/22:6); [M+H]+ C48H83N1O8P1 M+H	PNNL-LIPIDS-POSITIVE	temp/spectra_filtered.mgf1830	-1	PNNL-LIPIDS-POSITIVE.mgf	0.879695				10	0	0.000732422	832.585	0	CCMSLIB00010056417
2286	spectra_filtered.mgf	*..*		:2071	65	-1	0	746.569	1	0.88595	0	0	7108360.0	79665400.0	Spectral Match to 1-Hexadecyl-2-(9Z-octadecenoyl)-sn-glycero-3-phosphocholine from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf2286	-1	GNPS-NIST14-MATCHES.mgf	2.77964				8	0	0.0020752	746.571	0	CCMSLIB00003134551
2310	spectra_filtered.mgf	*..*		:11669	11669	-1	0	838.633	1	0.885825	0	0	2615490.0	5617060.0	PC(18:0/22:4); [M+H]+ C48H89N1O8P1 M+H	PNNL-LIPIDS-POSITIVE	temp/spectra_filtered.mgf2310	-1	PNNL-LIPIDS-POSITIVE.mgf	0.873352				8	0	0.000732422	838.632	0	CCMSLIB00010077245
1719	spectra_filtered.mgf	*..*		:15727	15727	-1	0	744.554	1	0.885756	0	0	1706060.0	5242700.0	PC(16:1/17:1); [M+H]+ C41H79N1O8P1 M+H	PNNL-LIPIDS-POSITIVE	temp/spectra_filtered.mgf1719	-1	PNNL-LIPIDS-POSITIVE.mgf	0.245926				8	0	0.000183105	744.554	0	CCMSLIB00010085693
1934	spectra_filtered.mgf	*..*		:1847	1847	-1	0	717.591	1	0.885626	0	0	1466310.0	4180030.0	SM(d18:1/17:0); [M+H]+ C40H82N2O6P1 M+H	PNNL-LIPIDS-POSITIVE	temp/spectra_filtered.mgf1934	-1	PNNL-LIPIDS-POSITIVE.mgf	38.5302				7	0	0.0276489	717.563	0	CCMSLIB00010057109
2281	spectra_filtered.mgf	*..*		:23985	23985	-1	0	796.586	1	0.884925	0	0	700240.0	19357100.0	PC(17:0/20:4); [M+H]+ C45H83N1O8P1 M+H	PNNL-LIPIDS-POSITIVE	temp/spectra_filtered.mgf2281	-1	PNNL-LIPIDS-POSITIVE.mgf	44.2103				9	0	0.0352173	796.621	0	CCMSLIB00010095389
50	spectra_filtered.mgf	*..*		:1183	808	-1	0	171.101	1	0.884209	0	0	22217000.0	64265400.0	Spectral Match to Azelaic acid from NIST14 M+H-H2O	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf50	-1	GNPS-NIST14-MATCHES.mgf	5747.03				7	0	0.983322	170.118	0	CCMSLIB00003135294
1285	spectra_filtered.mgf	*..*		:34185	34185	-1	0	432.111	1	0.88408	0	0	144.292	351524.0	Ex229 [M+H]+	MSNLIB-POSITIVE	temp/spectra_filtered.mgf1285	-1	MSNLIB-POSITIVE.mgf	294.645				6	0	0.127319	432.238	0	CCMSLIB00012336145
1900	spectra_filtered.mgf	*..*		:13099	13099	-1	0	808.586	1	0.882794	0	0	1187220.0	72722500.0	PC(18:1/20:4); [M+H]+ C46H83N1O8P1 M+H	PNNL-LIPIDS-POSITIVE	temp/spectra_filtered.mgf1900	-1	PNNL-LIPIDS-POSITIVE.mgf	0.830322				6	0	0.000671387	808.585	0	CCMSLIB00010080259
498	spectra_filtered.mgf	*..*		:1189	5055	-1	0	189.112	1	0.882334	0	0	651442.0	3497730.0	Spectral Match to Azelaic acid from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf498	-1	GNPS-NIST14-MATCHES.mgf	5201.94				6	0	0.983749	188.128	0	CCMSLIB00003139542
1996	spectra_filtered.mgf	*..*		:744	744	-1	0	742.539	1	0.881071	0	0	5870600.0	9475160.0	PC(16:1/17:2); [M+H]+ C41H77N1O8P1 M+H	PNNL-LIPIDS-POSITIVE	temp/spectra_filtered.mgf1996	-1	PNNL-LIPIDS-POSITIVE.mgf	47.2638				6	0	0.0350952	742.574	0	CCMSLIB00010056006
438	spectra_filtered.mgf	*..*		:3119	918	-1	0	265.216	1	0.881003	0	0	1253890.0	26478200.0	Spectral Match to 12(S)-Hydroxy-16-heptadecynoic acid from NIST14 M+H-H2O	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf438	-1	GNPS-NIST14-MATCHES.mgf	7461.51				7	0	1.97891	263.237	0	CCMSLIB00003135404
1746	spectra_filtered.mgf	*..*		:21135	21135	-1	0	762.601	1	0.880736	0	0	1047990.0	7470520.0	PC(16:0/18:0); [M+H]+ C42H85N1O8P1 M+H	PNNL-LIPIDS-POSITIVE	temp/spectra_filtered.mgf1746	-1	PNNL-LIPIDS-POSITIVE.mgf	2567.38				9	0	1.95789	764.559	0	CCMSLIB00010092539
2209	spectra_filtered.mgf	*..*		:28597	28597	-1	0	820.586	1	0.880437	0	0	600637.0	10689800.0	PC(17:0/22:6); [M+H]+ C47H83N1O8P1 M+H	PNNL-LIPIDS-POSITIVE	temp/spectra_filtered.mgf2209	-1	PNNL-LIPIDS-POSITIVE.mgf	42.3222				6	0	0.034729	820.621	0	CCMSLIB00010100001
1657	spectra_filtered.mgf	*..*		:4814	22145	-1	0	473.318	1	0.880117	0	0	22239.5	15265800.0	C23 3a, 7a_4-hydroxybenzaldehyde [CCS=232.69866943359375] [M+H]+	GNPS-ION-MOBILITY-LIBRARY	temp/spectra_filtered.mgf1657	-1	GNPS-ION-MOBILITY-LIBRARY.mgf	0.257903				6	0	0.00012207	473.318	0	CCMSLIB00017431561
2615	spectra_filtered.mgf	*..*		:8657	8657	-1	0	828.554	1	0.879938	0	0	1764710.0	1224530.0	PC(20:4/20:5); [M+H]+ C48H79N1O8P1 M+H	PNNL-LIPIDS-POSITIVE	temp/spectra_filtered.mgf2615	-1	PNNL-LIPIDS-POSITIVE.mgf	1033.07				6	0	0.855957	827.698	0	CCMSLIB00010070819
3447	spectra_filtered.mgf	*..*		:971	10755	-1	0	850.783	1	0.879896	0	0	7517300000.0	9818720.0	TAG (16:0/16:0/18:1) M+NH4	GNPS-LIBRARY	temp/spectra_filtered.mgf3447	-1	GNPS-LIBRARY.mgf	4.08918				17	0	0.003479	850.786	0	CCMSLIB00006678169
993	spectra_filtered.mgf	*..*		:3553	2768	-1	0	460.424	1	0.879374	0	0	617610.0	1743170.0	spermidine-C20:1 M+Na	ECG-ACYL-AMIDES-C4-C24-LIBRARY	temp/spectra_filtered.mgf993	-1	ECG-ACYL-AMIDES-C4-C24-LIBRARY.mgf	335.451				6	0	0.154449	460.27	0	CCMSLIB00011436270
2029	spectra_filtered.mgf	*..*		:30469	30469	-1	0	820.622	1	0.878986	0	0	773039.0	2489590.0	PC(O-18:0/22:6); [M+H]+ C48H87N1O7P1 M+H	PNNL-LIPIDS-POSITIVE	temp/spectra_filtered.mgf2029	-1	PNNL-LIPIDS-POSITIVE.mgf	2411.59				6	0	1.979	822.601	0	CCMSLIB00010101873
2252	spectra_filtered.mgf	*..*		:23653	23653	-1	0	796.586	1	0.878965	0	0	590162.0	17256300.0	PC(17:0/20:4); [M+H]+ C45H83N1O8P1 M+H	PNNL-LIPIDS-POSITIVE	temp/spectra_filtered.mgf2252	-1	PNNL-LIPIDS-POSITIVE.mgf	2485.58				7	0	1.97998	794.606	0	CCMSLIB00010095057
2648	spectra_filtered.mgf	*..*		:11901	11901	-1	0	812.698	1	0.878882	0	0	124997.0	14166400.0	GalCer(d18:1/24:0); [M+H]+ C48H94N1O8 M+H	PNNL-LIPIDS-POSITIVE	temp/spectra_filtered.mgf2648	-1	PNNL-LIPIDS-POSITIVE.mgf	1.20163				9	0	0.000976562	812.697	0	CCMSLIB00010077741
3061	spectra_filtered.mgf	*..*		:29281	29281	-1	0	634.614	1	0.878819	0	0	1196810.0	4777030.0	Cer(d18:1/23:1); [M+H]+ C41H80N1O3 M+H	PNNL-LIPIDS-POSITIVE	temp/spectra_filtered.mgf3061	-1	PNNL-LIPIDS-POSITIVE.mgf	3119.01				12	0	1.97937	632.635	0	CCMSLIB00010100685
1615	spectra_filtered.mgf	*..*		:13649	13649	-1	0	780.554	1	0.878596	0	0	433345.0	30542900.0	PC(16:1/20:4); [M+H]+ C44H79N1O8P1 M+H	PNNL-LIPIDS-POSITIVE	temp/spectra_filtered.mgf1615	-1	PNNL-LIPIDS-POSITIVE.mgf	0.0				6	0	0.0	780.554	0	CCMSLIB00010081394
2306	spectra_filtered.mgf	*..*		:17237	17237	-1	0	822.601	1	0.877699	0	0	181841.0	3907790.0	PC(19:1/20:4); [M+H]+ C47H85N1O8P1 M+H	PNNL-LIPIDS-POSITIVE	temp/spectra_filtered.mgf2306	-1	PNNL-LIPIDS-POSITIVE.mgf	43.1089				8	0	0.0354614	822.636	0	CCMSLIB00010088641
3452	spectra_filtered.mgf	*..*		:1188	10752	-1	0	876.799	1	0.877481	0	0	5577200000.0	20368500.0	TAG (16:0/18:1/18:1) M+NH4	GNPS-LIBRARY	temp/spectra_filtered.mgf3452	-1	GNPS-LIBRARY.mgf	3.82862				14	0	0.00335693	876.802	0	CCMSLIB00006678166
1684	spectra_filtered.mgf	*..*		:3396	1558	-1	0	369.352	1	0.877367	0	0	509559.0	1381520.0	Spectral Match to Cholesterol from NIST14 M+H-H2O	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf1684	-1	GNPS-NIST14-MATCHES.mgf	106.999				17	0	0.0395203	369.392	0	CCMSLIB00003136045
190	spectra_filtered.mgf	*..*		:3553	2768	-1	0	460.424	1	0.876741	0	0	617610.0	5285630.0	spermidine-C20:1 M+Na	ECG-ACYL-AMIDES-C4-C24-LIBRARY	temp/spectra_filtered.mgf190	-1	ECG-ACYL-AMIDES-C4-C24-LIBRARY.mgf	335.782				6	0	0.154602	460.269	0	CCMSLIB00011436270
2102	spectra_filtered.mgf	*..*		:28597	28597	-1	0	820.586	1	0.876338	0	0	600637.0	2700200.0	PC(17:0/22:6); [M+H]+ C47H83N1O8P1 M+H	PNNL-LIPIDS-POSITIVE	temp/spectra_filtered.mgf2102	-1	PNNL-LIPIDS-POSITIVE.mgf	39.2726				6	0	0.0322266	820.618	0	CCMSLIB00010100001
455	spectra_filtered.mgf	*..*		:4789	5235	-1	0	189.112	1	0.874738	0	0	1274310.0	1510680.0	azelaic acid CollisionEnergy:102040 M+H	BERKELEY-LAB	temp/spectra_filtered.mgf455	-1	BERKELEY-LAB.mgf	5202.1				8	0	0.98378	188.128	0	CCMSLIB00010107223
969	spectra_filtered.mgf	*..*		:2578	3297	-1	0	563.552	1	0.873877	0	0	5172120.0	685461.0	Spectral Match to 9-Octadecenamide, (Z)- from NIST14 2M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf969	-1	GNPS-NIST14-MATCHES.mgf	1.08304				10	0	0.000610352	563.551	0	CCMSLIB00003137784
2553	spectra_filtered.mgf	*..*		:7809	7809	-1	0	773.654	1	0.873353	0	0	26570900.0	1865380.0	SM(d18:1/21:0); [M+H]+ C44H90N2O6P1 M+H	PNNL-LIPIDS-POSITIVE	temp/spectra_filtered.mgf2553	-1	PNNL-LIPIDS-POSITIVE.mgf	2568.02				6	0	1.98676	775.641	0	CCMSLIB00010069089
596	spectra_filtered.mgf	*..*		:2315	20778	-1	0	351.253	1	0.872976	0	0	360.568	4932780.0	(5R)-5-hydroxy-1-(4-hydroxy-3-methoxyphenyl)tetradecan-3-one [M+H]+	MONA	temp/spectra_filtered.mgf596	-1	MONA.mgf	2826.36				7	0	0.992767	352.246	0	CCMSLIB00004693378
2184	spectra_filtered.mgf	*..*		:28597	28597	-1	0	820.586	1	0.87257	0	0	600637.0	7256340.0	PC(17:0/22:6); [M+H]+ C47H83N1O8P1 M+H	PNNL-LIPIDS-POSITIVE	temp/spectra_filtered.mgf2184	-1	PNNL-LIPIDS-POSITIVE.mgf	2414.6				7	0	1.98138	818.605	0	CCMSLIB00010100001
1699	spectra_filtered.mgf	*..*		:17615	17615	-1	0	856.68	1	0.871976	0	0	440322.0	2154180.0	PC(19:1/22:1); [M+H]+ C49H95N1O8P1 M+H	PNNL-LIPIDS-POSITIVE	temp/spectra_filtered.mgf1699	-1	PNNL-LIPIDS-POSITIVE.mgf	110.503				6	0	0.0946655	856.585	0	CCMSLIB00010089019
36	spectra_filtered.mgf	*..*		:4658	22012	-1	0	519.325	1	0.87167	0	0	177188.0	493346.0	C23 3a, 7b_kojic acid [CCS=212.06292724609375] [M+NH4]+	GNPS-ION-MOBILITY-LIBRARY	temp/spectra_filtered.mgf36	-1	GNPS-ION-MOBILITY-LIBRARY.mgf	1941.44				13	0	1.00824	520.333	0	CCMSLIB00017431428
191	spectra_filtered.mgf	*..*		:34185	34185	-1	0	432.111	1	0.87095	0	0	144.292	350281.0	Ex229 [M+H]+	MSNLIB-POSITIVE	temp/spectra_filtered.mgf191	-1	MSNLIB-POSITIVE.mgf	294.221				6	0	0.127136	432.238	0	CCMSLIB00012336145
2270	spectra_filtered.mgf	*..*		:23985	23985	-1	0	796.586	1	0.870769	0	0	700240.0	3686600.0	PC(17:0/20:4); [M+H]+ C45H83N1O8P1 M+H	PNNL-LIPIDS-POSITIVE	temp/spectra_filtered.mgf2270	-1	PNNL-LIPIDS-POSITIVE.mgf	2485.35				9	0	1.9798	794.606	0	CCMSLIB00010095389
1973	spectra_filtered.mgf	*..*		:20733	20733	-1	0	768.554	1	0.870613	0	0	5446350.0	47351400.0	PC(15:0/20:4); [M+H]+ C43H79N1O8P1 M+H	PNNL-LIPIDS-POSITIVE	temp/spectra_filtered.mgf1973	-1	PNNL-LIPIDS-POSITIVE.mgf	2575.21				6	0	1.97919	766.575	0	CCMSLIB00010092137
764	spectra_filtered.mgf	*..*		:2296	2928	-1	0	247.199	1	0.870457	0	0	7000.0	18251000.0	Spectral Match to 5(Z),8(Z),11(Z)-Eicosatrienoic acid methyl ester from NIST14 247.2	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf764	-1	GNPS-NIST14-MATCHES.mgf	173.699				9	0	0.0429382	247.242	0	CCMSLIB00003137415
1573	spectra_filtered.mgf	*..*		:2932	12360	-1	0	584.57	1	0.869952	0	0	11123.0	906027.0	Cer (19:0;2O/17:0;O) M+H	GNPS-LIBRARY	temp/spectra_filtered.mgf1573	-1	GNPS-LIBRARY.mgf	57.2169				6	0	0.0334473	584.537	0	CCMSLIB00010128722
2482	spectra_filtered.mgf	*..*		:3119	918	-1	0	265.216	1	0.868835	0	0	1253890.0	170259.0	Spectral Match to 12(S)-Hydroxy-16-heptadecynoic acid from NIST14 M+H-H2O	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf2482	-1	GNPS-NIST14-MATCHES.mgf	3572.25				6	0	0.947418	264.269	0	CCMSLIB00003135404
1546	spectra_filtered.mgf	*..*		:34571	34571	-1	0	432.311	1	0.868125	0	0	204.33	1094050.0	glycodeoxycholic acid [M+H-H2O]+	MSNLIB-POSITIVE	temp/spectra_filtered.mgf1546	-1	MSNLIB-POSITIVE.mgf	168.22				6	0	0.0727234	432.238	0	CCMSLIB00012336920
779	spectra_filtered.mgf	*..*		:5452	5137	-1	0	282.279	1	0.867803	0	0	150806.0	38422100.0	Spectral Match to 9-Octadecenamide, (Z)- from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf779	-1	GNPS-NIST14-MATCHES.mgf	4182.83				11	0	1.18073	283.46	0	CCMSLIB00003139624
945	spectra_filtered.mgf	*..*		:4795	2306	-1	0	284.295	1	0.866613	0	0	1082080.0	3921940.0	Spectral Match to Octadecanamide from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf945	-1	GNPS-NIST14-MATCHES.mgf	3525.31				7	0	1.00223	285.297	0	CCMSLIB00003136793
3399	spectra_filtered.mgf	*..*		:938	10760	-1	0	796.737	1	0.866485	0	0	1051110000.0	2327950.0	TAG (14:0/16:0/16:0)/ TAG (14:0/14:0/18:0) M+NH4	GNPS-LIBRARY	temp/spectra_filtered.mgf3399	-1	GNPS-LIBRARY.mgf	3.14086				19	0	0.00250244	796.74	0	CCMSLIB00006678174
1473	spectra_filtered.mgf	*..*		:34185	34185	-1	0	432.111	1	0.866427	0	0	144.292	676076.0	Ex229 [M+H]+	MSNLIB-POSITIVE	temp/spectra_filtered.mgf1473	-1	MSNLIB-POSITIVE.mgf	294.716				6	0	0.12735	432.238	0	CCMSLIB00012336145
2469	spectra_filtered.mgf	*..*		:14481	14481	-1	0	841.716	1	0.866193	0	0	325544.0	1686980.0	SM(d18:1/26:1); [M+H]+ C49H98N2O6P1 M+H	PNNL-LIPIDS-POSITIVE	temp/spectra_filtered.mgf2469	-1	PNNL-LIPIDS-POSITIVE.mgf	1268.83				6	0	1.06799	840.648	0	CCMSLIB00010083121
