cluster index	parent mass	RTMean	ATTRIBUTE_treatment:GNPSGROUP:nan	ATTRIBUTE_treatment:GNPSGROUP:mock	ATTRIBUTE_treatment:GNPSGROUP:untreated	ATTRIBUTE_treatment:GNPSGROUP:PET	ATTRIBUTE_phase:GNPSGROUP:inf_1	ATTRIBUTE_phase:GNPSGROUP:inf_2	ATTRIBUTE_phase:GNPSGROUP:nan	ATTRIBUTE_sample_name:GNPSGROUP:blank_inf_1	ATTRIBUTE_sample_name:GNPSGROUP:blank_inf_2	ATTRIBUTE_sample_name:GNPSGROUP:mock_inf_1	ATTRIBUTE_sample_name:GNPSGROUP:mock_inf_2	ATTRIBUTE_sample_name:GNPSGROUP:untreated_inf_1	ATTRIBUTE_sample_name:GNPSGROUP:untreated_inf_2	ATTRIBUTE_sample_name:GNPSGROUP:PET_inf_1	ATTRIBUTE_sample_name:GNPSGROUP:PET_inf_2	ATTRIBUTE_sample_name:GNPSGROUP:bk_mapp	component	#Scan#	Compound_Name
148	278.2477863583288	0.7579611	0	17556648.78	10743004.33	0	21387939.666666668	335272.74	0	8570331.0	0.0	34588800.0	524497.56	21004688.0	481320.66	0	0	0.0	10	148.0	Spectral Match to Pinolenic acid from NIST14
149	375.3215789560977	0.76708394	0	5602526.875	7135403.15	0	9256641.4	467184.35	0	3695617.2	0.0	10416227.0	788826.75	13658080.0	612726.3	0	0	0.0	-1		
150	240.19570755066707	0.75688976	0	5530164.81	3637657.5	0	6941524.399999999	115570.87333333334	0	2835641.2	0.0	10713617.0	346712.62	7275315.0	0.0	0	0	0.0	10		
151	264.1954145196531	0.78119445	0	7243096.5	4163483.25	0	8342490.833333333	0.0	0	2214313.0	0.0	14486193.0	0.0	8326966.5	0.0	0	0	0.0	-1		
152	233.11726924415603	0.7822049	0	295891.03	0.0	0	0.0	329972.5	0	0.0	398135.44	0.0	591782.06	0.0	0.0	0	0	0.0	-1		
153	170.11760177893368	0.7430819	0	2688355.5	1501858.47	0	2157260.75	1050049.76	0	809344.25	432159.34	3064025.0	2312686.0	2598413.0	405303.94	0	0	0.0	21	153.0	Spectral Match to Azelaic acid from NIST14
154	276.2322603256602	0.79066145	0	7196371.5	8094676.5	0	12173927.833333334	0.0	0	5939687.5	0.0	14392743.0	0.0	16189353.0	0.0	0	0	0.0	252		
155	402.29600057210735	0.78666335	0	1259786.125	777960.9	0	1506525.066666667	184467.25	0	997482.9	0.0	1966170.5	553401.75	1555921.8	0.0	0	0	0.0	-1		
156	282.2062410531431	0.79032713	0	10056751.0	4181263.5	0	10320901.066666666	0.0	0	2486674.2	0.0	20113502.0	0.0	8362527.0	0.0	0	0	0.0	346		
157	344.24314562524904	0.7931032	0	10360263.75	3891695.375	0	8025255.733333333	2485934.95	0	2336032.2	693621.6	14535803.0	6184724.5	7203932.0	579458.75	0	0	0.0	-1		
158	391.3159680246019	0.78350425	0	2471686.0	5340748.92	0	5368322.166666667	263710.11333333334	0	1271227.0	0.0	4607747.5	335624.5	10225992.0	455505.84	0	0	0.0	48	158.0	Spectral Match to Dioctyl phthalate from NIST14
159	224.1644927840198	0.80474997	0	4339030.5	3917111.0	0	6638330.600000001	0.0	0	3402708.8	0.0	8678061.0	0.0	7834222.0	0.0	0	0	0.0	32		
160	334.2350601091144	0.81594056	0	15048604.9	18619180.75	0	29710140.0	1234401.1	0	25498052.0	0.0	28911412.0	1185797.8	34720956.0	2517405.5	0	0	0.0	-1		
161	295.2267416711213	0.81797224	0	6944435.0	5293625.0	0	9475792.0	0.0	0	3951256.0	0.0	13888870.0	0.0	10587250.0	0.0	0	0	0.0	-1		
162	356.29028180693143	0.8209707	0	4239284.08	5678017.75	0	9260037.0	467618.88666666666	0	9348364.0	0.0	7959613.0	518955.16	10472134.0	883901.5	0	0	0.0	-1		
163	370.30634785076313	0.8228159	0	2299176.36	3071292.22	0	4477416.666666667	308618.88666666666	0	3617169.5	0.0	4221325.0	377027.72	5593755.5	548828.94	0	0	0.0	3		
164	312.2531179626629	0.8247728	0	52367025.85	43868370.9	0	73881905.33333333	689864.5	0	31244516.0	0.0	103937990.0	796061.7	86463210.0	1273531.8	0	0	0.0	11		
165	357.3109269946464	0.8247728	0	9073191.05	15946138.05	0	20016641.0	510646.7333333333	0	11543205.0	0.0	17510078.0	636304.1	30996640.0	895636.1	0	0	0.0	113		
166	294.2427313762456	0.8205571	0	73051478.6	56540983.55	0	99708775.33333331	912011.4333333332	0	42677436.0	0.0	145030770.0	1072187.2	111418120.0	1663847.1	0	0	0.0	11		
167	263.1278675184702	0.8306013	0	313791.05	142822.35	0	0.0	466677.4666666666	0	0.0	486805.6	0.0	627582.1	0.0	285644.7	0	0	0.0	-1		
168	290.2688683073989	0.833258	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	785214.06	119		
169	277.21628911593393	0.8362279	0	9574993.0	7134089.0	0	12845251.5	0.0	0	5117590.5	0.0	19149986.0	0.0	14268178.0	0.0	0	0	0.0	11		
170	350.21019901848433	0.8397398	0	1095831.1	1590549.55	0	2327962.3000000003	177651.30000000002	0	2144079.5	0.0	2191662.2	0.0	2648145.2	532953.9	0	0	0.0	93		
171	388.2798696418212	0.8062482	0	1364560.75	890183.75	0	1511187.1	358933.2	0	1100871.9	0.0	1652321.9	1076799.6	1780367.5	0.0	0	0	0.0	-1		
172	389.3007579393102	0.8000711	0	3203154.95	3354701.6	0	3583594.5	788309.8666666667	0	0.0	0.0	4315406.5	2090903.4	6435377.0	274026.2	0	0	0.0	124		
173	521.3563311563931	0.84290457	0	3122546.5	2027865.75	0	4316585.666666667	0.0	0	2648932.5	0.0	6245093.0	0.0	4055731.5	0.0	0	0	0.0	14		
174	350.23008011185243	0.8370692	0	16087110.8	14967587.5	0	25057862.0	1038360.8666666668	0	16179272.0	0.0	31043516.0	1130705.6	27950798.0	1984377.0	0	0	0.0	93		
175	372.2853856324613	0.85847425	0	4863226.2	4497261.75	0	7970764.5	548198.1333333333	0	6835912.0	0.0	9138142.0	588310.4	7938239.5	1056284.0	0	0	0.0	90		
176	373.3058868581523	0.8606739	0	10843395.625	12836971.75	0	17886238.0	626156.9166666666	0	8176450.0	0.0	20976980.0	709811.25	24505284.0	1168659.5	0	0	0.0	-1		
177	429.2173737563475	0.86263204	0	203160.1	0.0	0	0.0	282983.9	0	0.0	442631.5	0.0	406320.2	0.0	0.0	0	0	0.0	-1		
178	386.3012243850867	0.8640874	0	2502264.765	2308139.2	0	3672340.1	363604.87666666665	0	2487027.0	0.0	4597475.5	407054.03	3932517.8	683760.6	0	0	0.0	-1		
179	288.2896978417919	0.8664535	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	1476758.6	73	179.0	ANISOMYCIN
180	366.2045293900796	0.86697674	0	1380716.25	1497848.7	0	2322622.7666666666	150068.86666666667	0	1660945.0	0.0	2761432.5	0.0	2545490.8	450206.6	0	0	0.0	-1		
181	328.2482171247232	0.8673926	0	53350795.55	27010571.7	0	57680785.333333336	691348.1666666666	0	14393666.0	0.0	105963910.0	737681.1	52684780.0	1336363.4	0	0	0.0	4		
182	280.1886819037728	0.8565986	0	344558.65	269780.22	0	127624.48	638851.8933333333	0	382873.44	687877.94	0.0	689117.3	0.0	539560.44	0	0	0.0	-1		
183	258.2064357066002	0.8763111	0	1022674.6	735868.6	0	741473.4866666667	952963.1	0	614672.56	951550.8	859736.2	1185613.0	750011.7	721725.5	0	0	0.0	287		
184	242.211412441857	0.9142958	0	3362249.125	2142780.2	0	3986563.8333333335	539284.71	0	2112691.2	454795.78	5992885.5	731612.75	3854114.8	431445.6	0	0	0.0	-1		
185	415.2115391771477	0.9272115	0	235575550.0	4082735.25	0	161665822.0	0.0	0	5680895.5	0.0	471151100.0	0.0	8165470.5	0.0	0	0	0.0	39	185.0	"""1-({[2-(2-furylmethyl)-5-methylpyrrolidinyl]amino}methylene)-7-[8-({[2-(2-fury lmethyl)pyrrolidinyl]amino}methylene)-1,6-dihydroxy-3-methyl-5-(methylethyl)-7 -oxo(2-naphthyl)]-3,8-dihydroxy-6-methyl-4-(methylethyl)naphthalen-2-one CollisionEnergy:102040"""
186	460.2692994104768	0.9095135	0	1017482.95	2815123.265	0	3556966.466666667	106393.01	0	3324866.0	0.0	2034965.9	0.0	5311067.5	319179.03	0	0	0.0	39		
187	432.2382097800188	0.9313829	0	698051.45	779177.6	0	90988596.03333336	0.0	0	270011330.0	0.0	1396102.9	0.0	1558355.2	0.0	0	0	0.0	39	187.0	Ex229
188	479.34643009525	0.93139935	0	0.0	332877.65	0	1587100.1	0.0	0	4095545.0	0.0	0.0	0.0	665755.3	0.0	0	0	0.0	14		
189	315.30039428965256	0.9372603	0	1164049.25	2350474.265	0	3576383.5	100625.51	0	4001980.0	0.0	2328098.5	0.0	4399072.0	301876.53	0	0	0.0	15	189.0	Nephrosteranic acid
190	316.2844696725826	0.93908614	0	11204239.0	5933670.19	0	13983601.833333334	104021.79333333332	0	7987052.5	0.0	22408478.0	0.0	11555275.0	312065.38	0	0	0.0	15		
191	310.2376809425301	0.9935779	0	85576864.25	32494896.7	0	86859070.66666667	903781.9666666668	0	27145036.0	0.0	169996740.0	1156988.5	63435436.0	1554357.4	0	0	0.0	-1		
192	298.2738496560732	0.9385349	0	14397767.0	6768830.11	0	17214811.666666668	114166.74	0	9653741.0	0.0	28795534.0	0.0	13195160.0	342500.22	0	0	0.0	15		
193	338.2666047518264	0.9392976	0	6066054.61	3974576.0	0	8762838.833333334	395180.9066666667	0	7392798.0	0.0	11635514.0	496595.22	7260204.5	688947.5	0	0	0.0	-1		
194	292.22669099341283	0.9622187	0	35769318.1	26750347.55	0	50915402.0	928519.1	0	30492432.0	0.0	70634190.0	904446.2	51619584.0	1881111.1	0	0	0.0	11		
195	235.20573807583708	0.94628906	0	2779528.75	2981003.75	0	5377638.833333333	0.0	0	4611851.5	0.0	5559057.5	0.0	5962007.5	0.0	0	0	0.0	10		
196	276.2323370475193	0.9279933	0	4788546.0	4927502.0	0	10079046.666666666	0.0	0	10805044.0	0.0	9577092.0	0.0	9855004.0	0.0	0	0	0.0	252	196.0	Spectral Match to 9S-Hydroxy-10E,12Z,15Z-octadecatrienoic acid from NIST14
197	296.219864689525	0.94532347	0	378987.6	295373.0	0	0.0	708318.9666666667	0	0.0	776235.7	0.0	757975.2	0.0	590746.0	0	0	0.0	10	197.0	NCGC00381425-01!8-hydroxy-8-(3-octyloxiran-2-yl)octanoic acid [IIN-based on: CCMSLIB00000846585]
198	316.2245698059597	0.94964904	0	0.0	322472.85	0	799029.6	0.0	0	1752143.1	0.0	0.0	0.0	644945.7	0.0	0	0	0.0	15		
199	332.21949968703507	0.9879355	0	6037740.53	3625310.2	0	8205901.5	538224.9866666667	0	6906278.0	0.0	11441094.0	634387.06	6270332.5	980287.9	0	0	0.0	-1	199.0	(1-Hydroxy-(E,E)-5,9,13-trimethyl-4,8,12-tetradecatrienyl]phosphonic acid [CCS=180.6935577392578]
200	355.29551830505324	0.9807078	0	5518654.67	4315733.4	0	7678725.0	356427.5466666667	0	4436681.5	0.0	10579229.0	458080.34	8020264.5	611202.3	0	0	0.0	30		
201	252.2322659786718	0.95015377	0	19266344.36	22661045.8	0	38923325.333333336	523501.44	0	34485700.0	0.0	38102932.0	429756.72	44181344.0	1140747.6	0	0	0.0	64		
202	308.22079198295484	0.966728	0	7394228.765	6557013.1	0	12122891.666666666	694177.2433333333	0	10548723.0	0.0	14317026.0	471431.53	11502926.0	1611100.2	0	0	0.0	14		
203	318.2749516719853	0.94715136	0	233715.03	0.0	0	0.0	310326.20666666667	0	0.0	463548.56	0.0	467430.06	0.0	0.0	0	0	0.0	-1		
204	359.32675637805704	0.9568291	0	6474222.39	8652315.35	0	12303325.0	386806.49333333335	0	7817319.0	0.0	12529065.0	419379.78	16563591.0	741039.7	0	0	0.0	113		
205	279.2319393825579	0.96080923	0	4765887.5	2626186.0	0	5793310.333333333	0.0	0	2595784.0	0.0	9531775.0	0.0	5252372.0	0.0	0	0	0.0	10	205.0	Spectral Match to 9(10)-EpOME from NIST14
206	336.2508036389374	0.9587262	0	16522959.97	13005311.55	0	25075021.33333333	912249.68	0	18905270.0	0.0	32143104.0	902815.94	24176690.0	1833933.1	0	0	0.0	-1		
207	331.2955335125499	0.96298313	0	2809628.5	6284069.625	0	7681486.666666667	312845.75	0	5795601.0	0.0	5619257.0	0.0	11629602.0	938537.25	0	0	0.0	-1		
208	297.26165250231657	0.9606384	0	7678945.0	4096470.5	0	9292679.666666666	0.0	0	4327208.0	0.0	15357890.0	0.0	8192941.0	0.0	0	0	0.0	10		
209	314.268936847637	0.9631114	0	30900011.31	18186003.15	0	38224254.0	358750.9733333333	0	17576986.0	0.0	61436840.0	363182.62	35658936.0	713070.3	0	0	0.0	10	209.0	NCGC00381425-01!8-hydroxy-8-(3-octyloxiran-2-yl)octanoic acid
210	172.13327108177478	0.9507125	0	8892126.0	7501696.7	0	13030767.666666666	245785.8	0	7042015.0	0.0	17480480.0	303772.0	14569808.0	433585.4	0	0	0.0	63		
211	308.22035379075726	0.96124524	0	235715.765	6559564.5	0	7265904.0	695878.1766666666	0	10294786.0	0.0	0.0	471431.53	11502926.0	1616203.0	0	0	0.0	14		
212	296.2582612238817	0.9678707	0	39363056.625	21779925.28	0	47686015.333333336	495994.6033333333	0	22260066.0	0.0	78232010.0	494103.25	42565970.0	993880.56	0	0	0.0	10	212.0	NCGC00381425-01!8-hydroxy-8-(3-octyloxiran-2-yl)octanoic acid [IIN-based on: CCMSLIB00000846585]
213	290.2096190857933	0.98561674	0	5528692.39	3767950.25	0	7251371.166666667	476888.4266666667	0	4591493.5	0.0	10682190.0	375194.78	6480430.0	1055470.5	0	0	0.0	-1		
214	293.21132626587047	1.0043496	0	9935327.0	3854409.5	0	10457838.5	0.0	0	3794042.5	0.0	19870654.0	0.0	7708819.0	0.0	0	0	0.0	246		
215	251.20070197696728	1.0157478	0	8813261.0	6086744.44	0	11551535.833333334	106034.96	0	5172701.5	0.0	17626522.0	0.0	11855384.0	318104.88	0	0	0.0	10	215.0	Spectral Match to cis,cis-9,12-Octadecadien-1-ol from NIST14
216	268.2272223437169	1.0111142	0	68687589.6	44834839.25	0	89300210.0	1095625.9	0	44142650.0	0.0	136470990.0	904189.2	87286990.0	2382688.5	0	0	0.0	10		
217	418.2195632403125	1.017162	0	1549243.1	1723880.75	0	3324417.5666666664	0.0	0	3427005.0	0.0	3098486.2	0.0	3447761.5	0.0	0	0	0.0	-1	217.0	2-(4-hydroxyphenyl)-7-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-2,3-dihydrochromen-4-one
218	397.20117391662495	1.0195708	0	2576968.75	3207124.0	0	5863222.833333333	0.0	0	6021483.0	0.0	5153937.5	0.0	6414248.0	0.0	0	0	0.0	39		
219	867.3723579858495	1.0195708	0	1134530.4	2132738.25	0	3794176.266666667	0.0	0	4847991.5	0.0	2269060.8	0.0	4265476.5	0.0	0	0	0.0	-1		
220	432.2382723506238	1.0197335	0	149621716.6	189262135.0	0	357534283.3333333	5010730.62	0	409580000.0	287338.66	296588580.0	2654853.2	366434270.0	12090000.0	0	0	0.0	39	220.0	Ex229
221	293.2299393883201	0.9902767	0	14213839.0	6010937.56	0	15136238.666666666	93940.70666666668	0	5240985.0	0.0	28427678.0	0.0	11740053.0	281822.12	0	0	0.0	246		
222	460.254640877742	1.0212902	0	4721141.11	0.0	0	8400366.666666666	158607.40666666665	0	16234640.0	0.0	8966460.0	475822.22	0.0	0.0	0	0	0.0	39		
223	415.2117624402011	1.0237966	0	276813654.75	343645190.0	0	627518653.3333334	9320703.176666668	0	669079600.0	520780.03	548757760.0	4869549.5	664718600.0	22571780.0	0	0	0.0	39	223.0	"""1-({[2-(2-furylmethyl)-5-methylpyrrolidinyl]amino}methylene)-7-[8-({[2-(2-fury lmethyl)pyrrolidinyl]amino}methylene)-1,6-dihydroxy-3-methyl-5-(methylethyl)-7 -oxo(2-naphthyl)]-3,8-dihydroxy-6-methyl-4-(methylethyl)naphthalen-2-one CollisionEnergy:102040"""
224	851.3986188244988	1.0242093	0	2337969.75	4423043.5	0	7563737.833333333	0.0	0	9169187.0	0.0	4675939.5	0.0	8846087.0	0.0	0	0	0.0	348		
225	295.1177523669854	1.0242796	0	2120638.25	2437272.5	0	4680513.666666667	0.0	0	4925719.5	0.0	4241276.5	0.0	4874545.0	0.0	0	0	0.0	44		
226	846.4431835007574	1.0242796	0	6251713.5	10069650.0	0	18135881.0	0.0	0	21764916.0	0.0	12503427.0	0.0	20139300.0	0.0	0	0	0.0	39		
227	488.3007864542743	1.0245332	0	1307399.6	3399526.05	0	3814819.133333333	330848.7	0	3023152.2	0.0	2614799.2	0.0	5806506.0	992546.1	0	0	0.0	61		
228	453.1677393766389	1.0242594	0	7518566.72	11916811.9	0	19654632.666666668	1107261.0799999998	0	23414924.0	0.0	14551378.0	485755.44	20997596.0	2836027.8	0	0	0.0	-1		
229	502.31612451784775	1.0264338	0	1000794.55	1842625.05	0	3089905.033333333	188105.53333333333	0	4147192.5	0.0	2001589.1	0.0	3120933.5	564316.6	0	0	0.0	61		
230	135.0805464747345	1.0264701	0	3515369.0	4159345.25	0	7629477.166666667	91477.33333333331	0	7813435.0	0.0	7030738.0	0.0	8044258.5	274432.0	0	0	0.0	208		
231	473.264727653334	1.0255299	0	17164634.1	29115755.0	0	49107338.0	4402976.866666666	0	67651416.0	318750.4	31731666.0	2597602.2	47938932.0	10292578.0	0	0	0.0	3		
232	281.13844299181665	1.0268956	0	8747152.0	10888429.8	0	20144126.666666668	229065.2	0	21848412.0	0.0	17494304.0	0.0	21089664.0	687195.6	0	0	0.0	45		
233	460.2693705774704	1.027113	0	69345044.0	149574056.0	0	198001960.0	13609795.186666667	0	196398700.0	598365.56	131626000.0	7064088.0	265981180.0	33166932.0	0	0	0.0	39	233.0	spermidine-C20:1
234	437.19325308249216	1.0280553	0	12383070.8	16108291.0	0	29462098.666666668	1261077.2	0	35186804.0	0.0	24144420.0	621721.6	29055072.0	3161510.0	0	0	0.0	-1		
235	446.2539052541824	1.0286562	0	2365281.5	3620748.05	0	7798836.5	240666.86666666667	0	12146451.0	0.0	4730563.0	0.0	6519495.5	722000.6	0	0	0.0	39		
236	311.24099433989505	1.0362597	0	17737982.0	6137082.58	0	17597933.0	137918.05333333332	0	5457424.0	0.0	35475964.0	0.0	11860411.0	413754.16	0	0	0.0	-1		
237	310.2376268545476	1.0390364	0	90847619.05	29845491.2	0	89272194.0	967120.1666666666	0	29331722.0	0.0	180540980.0	1154258.1	57943880.0	1747102.4	0	0	0.0	346		
238	764.4353899233572	1.040128	0	3522201.0	3289431.5	0	5707123.266666667	0.0	0	3498104.8	0.0	7044402.0	0.0	6578863.0	0.0	0	0	0.0	-1		
239	313.2848296688566	1.0410488	0	3642162.5	3328261.08	0	5284170.399999999	164657.05333333332	0	2405635.2	0.0	7284325.0	0.0	6162551.0	493971.16	0	0	0.0	113		
240	332.21946543016765	1.0231675	0	5995806.6	3991953.3	0	8471473.0	512514.7666666666	0	6976443.5	0.0	11365995.0	625618.2	7071980.5	911926.1	0	0	0.0	-1		
241	355.2956315388951	1.0455523	0	6516450.58	327721.55	0	4191453.0	371328.42	0	0.0	0.0	12574359.0	458542.16	0.0	655443.1	0	0	0.0	30		
242	275.2007459600301	1.0591507	0	7838985.5	2980670.75	0	8064339.833333333	0.0	0	2553707.0	0.0	15677971.0	0.0	5961341.5	0.0	0	0	0.0	-1		
243	292.2268899683914	1.0371671	0	72251649.65	30122976.45	0	76267087.33333333	749805.4	0	26301426.0	0.0	143841400.0	661899.3	58658436.0	1587516.9	0	0	0.0	11		
244	372.28557325190167	1.0603768	0	4640870.1	2581164.75	0	5615513.399999999	361169.56666666665	0	3485979.2	0.0	8920592.0	361148.2	4439969.0	722360.5	0	0	0.0	-1		
245	254.24792429781093	1.0616633	0	5529268.5	3049427.5	0	7143691.833333333	0.0	0	4273683.5	0.0	11058537.0	0.0	6098855.0	0.0	0	0	0.0	15	245.0	Spectral Match to Palmitelaidic acid from NIST14
246	373.30605451282855	1.0618826	0	7794849.015	6101648.35	0	9920410.266666668	429452.91	0	3256594.8	0.0	15209876.0	379822.03	11294760.0	908536.7	0	0	0.0	346		
247	350.23026917048963	1.0681992	0	14870955.72	7561621.25	0	16425086.833333334	692503.3133333334	0	6487616.5	0.0	29166062.0	575849.44	13621582.0	1501660.5	0	0	0.0	-1		
248	732.445054256721	1.0948666	0	197319.31	513150.9	0	1331447.4733333334	0.0	0	2573402.0	0.0	394638.62	0.0	1026301.8	0.0	0	0	0.0	348		
249	266.2480288415176	1.1091614	0	4294298.5	4495946.5	0	7527902.5	0.0	0	5003217.5	0.0	8588597.0	0.0	8991893.0	0.0	0	0	0.0	64	249.0	Spectral Match to cis,cis-9,12-Octadecadien-1-ol from NIST14
250	279.2512865543281	1.130461	0	0.0	7535255.3	0	9381212.0	107768.2	0	13396430.0	0.0	0.0	0.0	14747206.0	323304.6	0	0	0.0	10	250.0	Spectral Match to 9(10)-EpOME from NIST14
251	318.2403373541309	1.1151809	0	0.0	4351316.5	0	6809044.0	357730.6666666667	0	12797691.0	0.0	0.0	0.0	7629441.0	1073192.0	0	0	0.0	-1		
252	261.2214654767748	1.1167978	0	2786933.0	4212939.0	0	7077495.333333333	0.0	0	7232742.0	0.0	5573866.0	0.0	8425878.0	0.0	0	0	0.0	10	252.0	Talaromycin A
253	341.3162031741098	1.1147712	0	1060511.6	3351832.625	0	4507826.899999999	125796.08333333331	0	5076180.5	0.0	2121023.2	0.0	6326277.0	377388.25	0	0	0.0	-1		
254	340.2956882035838	1.1166079	0	803726.2	1380130.485	0	2885338.1333333333	130735.99	0	4680509.0	0.0	1607452.4	0.0	2368053.0	392207.97	0	0	0.0	-1		
255	535.3722101025872	1.1208526	0	4419552.0	3404163.75	0	6187682.433333334	0.0	0	2915615.8	0.0	8839104.0	0.0	6808327.5	0.0	0	0	0.0	14		
256	336.2509385081828	1.0964465	0	0.0	7262691.2	0	6852247.166666667	442866.4666666666	0	7359958.5	0.0	0.0	0.0	13196783.0	1328599.4	0	0	0.0	-1		
257	278.24800944915904	1.1237756	0	22072070.8	35767184.45	0	58163345.333333336	645690.1666666666	0	60748596.0	0.0	43788000.0	356141.6	69953440.0	1580928.9	0	0	0.0	10	257.0	gamma-Linolenic acid (known structural isomers: 0; isobaric peaks in run: 2)
258	493.3621725283724	1.1390046	0	585751.9	492217.5	0	2897872.1	0.0	0	6537677.5	0.0	1171503.8	0.0	984435.0	0.0	0	0	0.0	14		
259	276.2325363614069	1.1531806	0	4073639.5	5794629.17	0	8781148.333333334	102834.44666666668	0	6915411.0	0.0	8147279.0	0.0	11280755.0	308503.34	0	0	0.0	252		
260	356.2904399534592	1.1611868	0	2584464.75	2759904.2	0	4830164.833333333	257072.13333333333	0	4572973.0	0.0	5168929.5	0.0	4748592.0	771216.4	0	0	0.0	-1		
261	357.3111474355727	1.1701901	0	7210261.5	8806149.47	0	12426675.666666666	325757.64666666667	0	6224478.0	0.0	14420523.0	0.0	16635026.0	977272.94	0	0	0.0	-1		
262	277.2166927803271	1.1762254	0	4867126.0	4643341.5	0	8152318.166666667	0.0	0	5436019.5	0.0	9734252.0	0.0	9286683.0	0.0	0	0	0.0	358	262.0	Spectral Match to 13-Keto-9Z,11E-octadecadienoic acid from NIST14
263	282.242533591945	1.1766571	0	14689360.0	10408838.9	0	19214709.666666668	147392.6	0	7889909.0	0.0	29378720.0	0.0	20375500.0	442177.8	0	0	0.0	10		
264	334.23519129460175	1.178765	0	12269243.08	9512426.3	0	17708686.666666668	607968.2533333333	0	11386626.0	0.0	24174392.0	364094.16	17565042.0	1459810.6	0	0	0.0	-1		
265	252.23230912923376	1.1868796	0	22741296.67	18950973.375	0	33687746.666666664	415086.6966666667	0	18923960.0	0.0	45195210.0	287383.34	36944070.0	957876.75	0	0	0.0	64		
266	315.3005873013127	1.1840541	0	4118334.5	6663973.2	0	8547953.5	254138.8	0	4841661.5	0.0	8236669.0	0.0	12565530.0	762416.4	0	0	0.0	-1		
267	294.2428760023893	1.1848897	0	42962484.7	47128447.9	0	78471745.33333333	833955.0666666668	0	57735236.0	0.0	85501570.0	423399.4	92178430.0	2078465.8	0	0	0.0	231	267.0	Spectral Match to 13-Keto-9Z,11E-octadecadienoic acid from NIST14
268	235.20574865980103	1.1854718	0	4012902.75	3419471.75	0	6118894.933333334	0.0	0	3491935.8	0.0	8025805.5	0.0	6838943.5	0.0	0	0	0.0	10		
269	312.25339635119167	1.1840541	0	20966862.0	8928010.2	0	21816028.166666668	119989.46666666667	0	6018308.5	0.0	41933724.0	0.0	17496052.0	359968.4	0	0	0.0	280		
270	295.2461732810581	1.1819575	0	8323131.0	9455604.92	0	15734528.333333334	143662.61333333334	0	12077101.0	0.0	16646262.0	0.0	18480222.0	430987.84	0	0	0.0	-1		
271	339.3006057901271	1.2057023	0	1474013.75	3554049.8	0	4368045.899999999	128363.53333333333	0	3433101.2	0.0	2948027.5	0.0	6723009.0	385090.6	0	0	0.0	113		
272	316.2247325911473	1.2101386	0	3887183.25	6215547.7	0	9990976.166666666	232317.13333333333	0	10464418.0	0.0	7774366.5	0.0	11734144.0	696951.4	0	0	0.0	-1		
273	529.4331616143793	1.2358363	0	0.0	848411.8	0	2685355.8666666667	456318.8333333333	0	7728200.5	0.0	0.0	0.0	327867.1	1368956.5	0	0	0.0	-1		
274	543.4485729717238	1.2295974	0	0.0	772722.4349999999	0	1866323.6566666665	406259.3	0	5272304.0	0.0	0.0	0.0	326666.97	1218777.9	0	0	0.0	-1		
275	507.3774078639343	1.2423791	0	1108870.4	2387590.95	0	12223071.6	457765.9666666666	0	31049590.0	0.0	2217740.8	0.0	3401884.0	1373297.9	0	0	0.0	14		
276	549.3879530973516	1.2432349	0	3592244.25	3573438.75	0	5843868.066666666	0.0	0	3200238.2	0.0	7184488.5	0.0	7146877.5	0.0	0	0	0.0	14		
277	336.23095273489974	1.2683005	0	1635810.78	2176179.9	0	3142301.5666666664	601661.9533333334	0	3607909.2	0.0	2693980.5	577641.06	3125015.0	1227344.8	0	0	0.0	14	277.0	acebutolol - 30.0 eV
278	342.31130974793035	1.2667152	0	5412937.47	6690572.0	0	10844284.666666666	1240593.6466666667	0	12047616.0	0.0	9801583.0	1024291.94	10683655.0	2697489.0	0	0	0.0	-1		
279	617.5232460543411	1.2679456	0	1450561.9	1511491.1	0	3226797.0	0.0	0	3756285.0	0.0	2901123.8	0.0	3022982.2	0.0	0	0	0.0	364		
280	320.25597634800386	1.2757304	0	30740733.4	38283565.0	0	64163640.0	3847037.6	0	65983436.0	0.0	58571904.0	2909562.8	67935580.0	8631550.0	0	0	0.0	-1		
281	343.3318232911502	1.272846	0	10923190.05	18919941.4	0	24563838.0	1694488.9666666668	0	19088718.0	0.0	20673716.0	1172664.1	33929080.0	3910802.8	0	0	0.0	15		
282	356.3271224117329	1.272846	0	3000209.5300000003	3768495.5	0	5890829.166666667	746665.1866666666	0	6375073.0	0.0	5334808.0	665611.06	5962606.5	1574384.5	0	0	0.0	3		
283	559.5201865722003	1.2753992	0	2701279.5	2664670.75	0	5134586.0	0.0	0	4671857.5	0.0	5402559.0	0.0	5329341.5	0.0	0	0	0.0	15		
284	200.1646748442581	1.2795122	0	5417460.5	4520831.0	0	8386350.666666667	0.0	0	5282469.0	0.0	10834921.0	0.0	9041662.0	0.0	0	0	0.0	284		
285	321.2593183041872	1.2761751	0	5902273.47	7861564.1	0	12881596.0	779845.0466666665	0	13456648.0	0.0	11236039.0	568507.94	13952101.0	1771027.2	0	0	0.0	-1		
