formulaRank	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#all classifications	ionMass	retentionTimeInSeconds	retentionTimeInMinutes	formulaId	alignedFeatureId	compoundId	mappingFeatureId	overallFeatureQuality
1	C7H15NO2	[M + K]+	C7H15KNO2+	Amino acids and Peptides	0.713	Small peptides	0.707	Aminoacids	0.717	Organic acids and derivatives	0.994	Carboxylic acids and derivatives	0.989	Amino acids, peptides, and analogues	0.598	Amino acids and derivatives	0.597	Amino acids and derivatives	0.597	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Quaternary ammonium salts; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Amines; Organic cations; Organic salts; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Tetraalkylammonium salts; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	184.073	326	5.437	847477499838077909	847477250675433216	847477250671238911	852	
1	C41H79NO6	[M + Na]+	C41H79NNaO6+	Fatty acids	1.000	Glycerophospholipids	1.000	Glycerophosphocholines	0.999	Lipids and lipid-like molecules	0.984	Glycerophospholipids	0.998	Glycerophosphocholines	0.998	1-(1Z-alkenyl),2-acyl-glycerophosphocholines	0.723	1-(1Z-alkenyl),2-acyl-glycerophosphocholines	0.723	Organic compounds; Lipids and lipid-like molecules; Glycerolipids; Glycerophospholipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Organic phosphoric acids and derivatives; Phosphate esters; Quaternary ammonium salts; Cholines; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Phosphocholines; Carbonyl compounds; Glycerophosphocholines; Amines; Alkyl phosphates; Dialkyl phosphates; Organic cations; 1-(1Z-alkenyl),2-acyl-glycerophosphocholines; Organic salts; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Tetraalkylammonium salts; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	704.578	326	5.440	847477507400408853	847477250708987652	847477250708987651	853	
2	C39H79N2O6P	[M + H]+	C39H80N2O6P+	Fatty acids	1.000	Spingolipids	1.000	Phosphosphingolipids	0.999	Lipids and lipid-like molecules	0.983	Sphingolipids	0.966	Phosphosphingolipids	0.977			Phosphosphingolipids	0.977	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Sphingolipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Organic phosphoric acids and derivatives; Phosphate esters; Carboxylic acid amides; Quaternary ammonium salts; Cholines; Carboxylic acid derivatives; N-acyl amines; Phosphocholines; Phosphoethanolamines; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Amines; Phosphosphingolipids; Alkyl phosphates; Dialkyl phosphates; Organic zwitterions; Organic salts; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Tetraalkylammonium salts; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	703.576	327	5.443	847477503331933547	847477250906119960	847477250906119959	858	
1	C43H68O4	[M + H]+	C43H69O4+	Terpenoids	0.996	Carotenoids (C40)	0.975	Carotenoids (C40, β-β)	0.692	Lipids and lipid-like molecules	0.953	Prenol lipids	0.861	Tetraterpenoids	0.661	Carotenoids	0.708	Xanthophylls	0.767	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Prenol lipids; Organooxygen compounds; Carotenoids; Xanthophylls; Tetraterpenoids; Secondary alcohols; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	649.519	327	5.458	847477515902263952	847477250973228832	847477250973228831	860	
2	C37H62N2O6	[M + H3N + H]+	C37H66N3O6+	Amino acids and Peptides	0.519	Oligopeptides	0.302	Lipopeptides	0.233	Organic acids and derivatives	0.997	Carboxylic acids and derivatives	0.991	Amino acids, peptides, and analogues	0.772	Amino acids and derivatives	0.764	Alpha amino acid esters	0.558	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Lactones; Alpha amino acids and derivatives; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Alpha amino acid esters; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Fatty Acyls; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	648.495	328	5.460	847477508436402039	847477250939674396	847477250939674395	859	
2	C16H21N2O2	[M + H3N + H]+	C16H25N3O2+	Alkaloids	0.754	Nicotinic acid alkaloids	0.235	Pyridine alkaloids	0.234	Organic acids and derivatives	0.870	Carboxylic acids and derivatives	0.820	Carboxylic acid derivatives	0.570			Carboxylic acid derivatives	0.570	Organic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	291.195	328	5.460	847477514711081377	847477251006783268	847477251006783267	861	
1	C33H61N3O9	[M - H2O + H]+	C33H60N3O8+	Amino acids and Peptides	0.848	Oligopeptides	0.894	Lipopeptides	0.303	Organic acids and derivatives	0.998	Carboxylic acids and derivatives	0.993	Amino acids, peptides, and analogues	0.957	Amino acids and derivatives	0.948	Alpha amino acid esters	0.568	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Alpha amino acid esters; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acid esters; Secondary alcohols; Secondary carboxylic acid amides; Peptidomimetics; Carbonyl compounds; Alpha amino acid amides; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Valine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	626.440	328	5.463	847477509833105408	847477251040337704	847477251040337703	862	
3	C44H66N12O10	[M + H]+	C44H67N12O10+	Amino acids and Peptides	0.991	Oligopeptides	0.996	Linear peptides	0.553	Organic acids and derivatives	0.999	Carboxylic acids and derivatives	0.993	Amino acids, peptides, and analogues	0.991	Peptides	0.835	Peptides	0.835	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Phenethylamines; Amphetamines and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Guanidines; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Primary carboxylic acid amides; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Alpha amino acid amides; Benzenoids; Amines; Primary amines; Carboximidamides; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Phenylalanine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	923.510	328	5.469	847477903724401070	847477251107446576	847477251107446575	864	
1	C27H52O4	[M + H3N + H]+	C27H56NO4+	Fatty acids	0.910	Fatty esters	0.855	Fatty acid estolides	0.376	Lipids and lipid-like molecules	0.983	Fatty Acyls	0.944	Fatty alcohol esters	0.504			Fatty alcohol esters	0.504	Organic compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Carboxylic acid derivatives; Carboxylic acid esters; Fatty alcohol esters; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	458.420	332	5.526	847477501029260396	847477251233275712	847477251233275711	868	
1	C22H42O4	[M + H3N + H]+	C22H46NO4+	Fatty acids	0.997	Fatty esters	0.570	Fatty alcohols	0.491	Lipids and lipid-like molecules	0.977	Fatty Acyls	0.965	Fatty alcohols	0.557			Fatty alcohols	0.557	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Fatty acid esters; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Fatty alcohols; Secondary alcohols; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	388.342	332	5.527	847477500525943862	847477251170361144	847477251170361143	866	
1	C36H70N2O4	[M + H3N + H]+	C36H74N3O4+	Fatty acids	0.676	Fatty esters	0.282	Open-chain polyketides	0.061	Organic acids and derivatives	0.996	Carboxylic acids and derivatives	0.992	Amino acids, peptides, and analogues	0.819	Amino acids and derivatives	0.811	Amino acids and derivatives	0.811	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Carbonyl compounds; Amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	612.568	332	5.527	847477508188938056	847477251266830148	847477251266830147	869	
3	C20H33N5O2	[M + H3N + H]+	C20H37N6O2+	Alkaloids	0.562	Pseudoalkaloids (transamidation)	0.289	Purine alkaloids	0.188	Organoheterocyclic compounds	0.936	Azoles	0.521					Azoles	0.521	Organic compounds; Organoheterocyclic compounds; Organonitrogen compounds; Organooxygen compounds; Azoles; Amines; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	393.298	332	5.527	847477505080958495	847477251141001012	847477251141001011	865	
1	C25H48O4	[M + H3N + H]+	C25H52NO4+	Fatty acids	0.970	Fatty esters	0.955	Fatty acid estolides	0.722	Lipids and lipid-like molecules	0.988	Fatty Acyls	0.963	Fatty acid esters	0.907			Fatty acid esters	0.907	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Carboxylic acid derivatives; Carboxylic acid esters; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	430.389	332	5.529	847477696412533595	847477251203915580	847477251203915579	867	
1	C22H42O	[M + H3N + H]+	C22H46NO+	Fatty acids	0.974	Fatty acyls	0.890	Fatty alcohols	0.927	Lipids and lipid-like molecules	0.783	Fatty Acyls	0.663	Fatty alcohols	0.734	Long-chain fatty alcohols	0.630	Long-chain fatty alcohols	0.630	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Primary alcohols; Organooxygen compounds; Fatty alcohols; Long-chain fatty alcohols; Fatty Acyls; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	340.357	333	5.544	847477590086924208	847477251333939020	847477251333939019	871	
1	C27H36FNO3	[M + H3N + H]+	C27H40FN2O3+	Alkaloids	0.349	Flavonoids	0.063	Aminoacids	0.078	Benzenoids	0.999	Benzene and substituted derivatives	0.993	Phenylpropanes	0.677			Phenylpropanes	0.677	Organic compounds; Halobenzenes; Alkyl aryl ethers; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Aryl fluorides; Carboxylic acid derivatives; Fluorobenzenes; Monocarboxylic acids and derivatives; Carboxylic acid esters; Organofluorides; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Phenylpropanes; Aryl halides; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Phenoxy compounds; Chemical entities	459.302	333	5.549	847477509468200903	847477251367493456	847477251367493455	872	
1	C30H38N2O2	[M + H3N + H]+	C30H42N3O2+	Shikimates and Phenylpropanoids	0.355	Flavonoids	0.211	Chalcones	0.254	Benzenoids	0.993	Benzene and substituted derivatives	0.912	Phenylpropanes	0.913			Phenylpropanes	0.913	Organic compounds; Organoheterocyclic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid derivatives; Benzene and substituted derivatives; Benzenoids; Phenylpropanes; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	476.329	333	5.549	847477515398947369	847477251405242196	847477251405242195	873	
3	C24H48N8O5	[M + H3N + H]+	C24H52N9O5+	Amino acids and Peptides	0.993	Oligopeptides	0.956	Tripeptides	0.493	Organic acids and derivatives	0.996	Carboxylic acids and derivatives	0.991	Amino acids, peptides, and analogues	0.984	Peptides	0.816	Peptides	0.816	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; N-acyl-alpha amino acids and derivatives; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Valine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	546.407	333	5.549	847477804654939185	847477251468156764	847477251468156763	875	
3	C24H37N3O4S	[M + H3N + H]+	C24H41N4O4S+	Amino acids and Peptides	0.761	Linear polyketides	0.530	Open-chain polyketides	0.124	Organic acids and derivatives	0.971	Carboxylic acids and derivatives	0.931	Amino acids, peptides, and analogues	0.512	Amino acids and derivatives	0.508	Amino acids and derivatives	0.508	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Thiazoles; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Azoles; Carboxylic acid amides; Carboxylic acid derivatives; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Fatty Acyls; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	481.284	333	5.555	847477523347154373	847477251501711200	847477251501711199	876	
2	C30H44ClNO2	[M + H3N + H]+	C30H48ClN2O2+	Terpenoids	0.508	Steroids	0.288	Hapalindole alkaloids	0.401	Lipids and lipid-like molecules	0.638	Steroids and steroid derivatives	0.608					Steroids and steroid derivatives	0.608	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Steroids and steroid derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Organochlorides; Alkyl halides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	503.340	333	5.555	847477528757807057	847477251535265636	847477251535265635	877	
